geneID	transcriptID
ENSMUSG00000059867	ENSMUST00000077060
ENSMUSG00000059106	ENSMUST00000076548
ENSMUSG00000059106	ENSMUST00000219295
ENSMUSG00000064110	ENSMUST00000215649
ENSMUSG00000064110	ENSMUST00000073433
ENSMUSG00000062121	ENSMUST00000082027
ENSMUSG00000062121	ENSMUST00000215192
ENSMUSG00000095839	ENSMUST00000069342
ENSMUSG00000095839	ENSMUST00000215164
ENSMUSG00000095839	ENSMUST00000213335
ENSMUSG00000094353	ENSMUST00000217257
ENSMUSG00000094353	ENSMUST00000078557
ENSMUSG00000055820	ENSMUST00000069561
ENSMUSG00000055820	ENSMUST00000213358
ENSMUSG00000095903	ENSMUST00000075928
ENSMUSG00000095903	ENSMUST00000216458
ENSMUSG00000094254	ENSMUST00000074566
ENSMUSG00000094254	ENSMUST00000213266
ENSMUSG00000095774	ENSMUST00000071132
ENSMUSG00000095774	ENSMUST00000213975
ENSMUSG00000095774	ENSMUST00000215922
ENSMUSG00000093934	ENSMUST00000075467
ENSMUSG00000093934	ENSMUST00000214242
ENSMUSG00000094449	ENSMUST00000215303
ENSMUSG00000094449	ENSMUST00000079767
ENSMUSG00000094449	ENSMUST00000216167
ENSMUSG00000095390	ENSMUST00000214904
ENSMUSG00000095390	ENSMUST00000076802
ENSMUSG00000051493	ENSMUST00000062833
ENSMUSG00000051493	ENSMUST00000213246
ENSMUSG00000043331	ENSMUST00000216647
ENSMUSG00000043331	ENSMUST00000054067
ENSMUSG00000047352	ENSMUST00000213171
ENSMUSG00000047352	ENSMUST00000169307
ENSMUSG00000047352	ENSMUST00000217360
ENSMUSG00000047352	ENSMUST00000217630
ENSMUSG00000044292	ENSMUST00000057161
ENSMUSG00000044292	ENSMUST00000217600
ENSMUSG00000059473	ENSMUST00000215523
ENSMUSG00000059473	ENSMUST00000080835
ENSMUSG00000060254	ENSMUST00000216463
ENSMUSG00000060254	ENSMUST00000073932
ENSMUSG00000046678	ENSMUST00000059859
ENSMUSG00000046678	ENSMUST00000215956
ENSMUSG00000049010	ENSMUST00000054051
ENSMUSG00000044205	ENSMUST00000050996
ENSMUSG00000044205	ENSMUST00000213087
ENSMUSG00000045812	ENSMUST00000213858
ENSMUSG00000045812	ENSMUST00000214856
ENSMUSG00000045812	ENSMUST00000217536
ENSMUSG00000045812	ENSMUST00000056795
ENSMUSG00000049073	ENSMUST00000060345
ENSMUSG00000049073	ENSMUST00000214981
ENSMUSG00000040541	ENSMUST00000046333
ENSMUSG00000051095	ENSMUST00000216720
ENSMUSG00000051095	ENSMUST00000062229
ENSMUSG00000051095	ENSMUST00000214763
ENSMUSG00000051095	ENSMUST00000218134
ENSMUSG00000025602	ENSMUST00000026693
ENSMUSG00000049281	ENSMUST00000176185
ENSMUSG00000049281	ENSMUST00000171835
ENSMUSG00000049281	ENSMUST00000114956
ENSMUSG00000049281	ENSMUST00000049941
ENSMUSG00000040111	ENSMUST00000211853
ENSMUSG00000040111	ENSMUST00000045682
ENSMUSG00000040111	ENSMUST00000216821
ENSMUSG00000040111	ENSMUST00000119373
ENSMUSG00000040111	ENSMUST00000121357
ENSMUSG00000040111	ENSMUST00000165104
ENSMUSG00000094204	ENSMUST00000177787
ENSMUSG00000032024	ENSMUST00000034522
ENSMUSG00000015656	ENSMUST00000015800
ENSMUSG00000015656	ENSMUST00000117557
ENSMUSG00000054360	ENSMUST00000067375
ENSMUSG00000032023	ENSMUST00000034521
ENSMUSG00000032021	ENSMUST00000180384
ENSMUSG00000032021	ENSMUST00000034519
ENSMUSG00000032021	ENSMUST00000188848
ENSMUSG00000032020	ENSMUST00000151485
ENSMUSG00000032020	ENSMUST00000044155
ENSMUSG00000049313	ENSMUST00000060989
ENSMUSG00000032018	ENSMUST00000052725
ENSMUSG00000032018	ENSMUST00000169609
ENSMUSG00000037705	ENSMUST00000160940
ENSMUSG00000037705	ENSMUST00000042190
ENSMUSG00000037287	ENSMUST00000138506
ENSMUSG00000037287	ENSMUST00000066179
ENSMUSG00000037287	ENSMUST00000125995
ENSMUSG00000037287	ENSMUST00000128959
ENSMUSG00000037287	ENSMUST00000066148
ENSMUSG00000032017	ENSMUST00000114865
ENSMUSG00000032017	ENSMUST00000034515
ENSMUSG00000059495	ENSMUST00000165665
ENSMUSG00000059495	ENSMUST00000072767
ENSMUSG00000048503	ENSMUST00000061833
ENSMUSG00000048503	ENSMUST00000213544
ENSMUSG00000032015	ENSMUST00000034513
ENSMUSG00000032015	ENSMUST00000176636
ENSMUSG00000032014	ENSMUST00000034512
ENSMUSG00000032013	ENSMUST00000034511
ENSMUSG00000032012	ENSMUST00000239313
ENSMUSG00000032012	ENSMUST00000034510
ENSMUSG00000032011	ENSMUST00000114840
ENSMUSG00000111409	ENSMUST00000185479
ENSMUSG00000032010	ENSMUST00000034508
ENSMUSG00000032010	ENSMUST00000176416
ENSMUSG00000032010	ENSMUST00000177054
ENSMUSG00000032010	ENSMUST00000065461
ENSMUSG00000032010	ENSMUST00000114830
ENSMUSG00000034739	ENSMUST00000161381
ENSMUSG00000034739	ENSMUST00000206308
ENSMUSG00000034739	ENSMUST00000034654
ENSMUSG00000079592	ENSMUST00000114821
ENSMUSG00000079592	ENSMUST00000114818
ENSMUSG00000079592	ENSMUST00000114816
ENSMUSG00000079592	ENSMUST00000114815
ENSMUSG00000053128	ENSMUST00000216511
ENSMUSG00000053128	ENSMUST00000056328
ENSMUSG00000032135	ENSMUST00000034650
ENSMUSG00000032135	ENSMUST00000098852
ENSMUSG00000034342	ENSMUST00000206147
ENSMUSG00000034342	ENSMUST00000037644
ENSMUSG00000034342	ENSMUST00000206720
ENSMUSG00000034342	ENSMUST00000205968
ENSMUSG00000070306	ENSMUST00000216632
ENSMUSG00000070306	ENSMUST00000092426
ENSMUSG00000070306	ENSMUST00000213891
ENSMUSG00000032105	ENSMUST00000034618
ENSMUSG00000032109	ENSMUST00000168499
ENSMUSG00000032109	ENSMUST00000034621
ENSMUSG00000032109	ENSMUST00000169651
ENSMUSG00000032131	ENSMUST00000034648
ENSMUSG00000032131	ENSMUST00000161354
ENSMUSG00000032119	ENSMUST00000216508
ENSMUSG00000032120	ENSMUST00000065080
ENSMUSG00000032120	ENSMUST00000214602
ENSMUSG00000032123	ENSMUST00000054708
ENSMUSG00000049932	ENSMUST00000052686
ENSMUSG00000032126	ENSMUST00000097558
ENSMUSG00000032126	ENSMUST00000077353
ENSMUSG00000032127	ENSMUST00000034644
ENSMUSG00000032115	ENSMUST00000161318
ENSMUSG00000032115	ENSMUST00000066601
ENSMUSG00000032115	ENSMUST00000160902
ENSMUSG00000032114	ENSMUST00000215420
ENSMUSG00000032114	ENSMUST00000213388
ENSMUSG00000032114	ENSMUST00000213268
ENSMUSG00000032114	ENSMUST00000165839
ENSMUSG00000032112	ENSMUST00000034623
ENSMUSG00000032112	ENSMUST00000217163
ENSMUSG00000009927	ENSMUST00000080300
ENSMUSG00000009927	ENSMUST00000216867
ENSMUSG00000043923	ENSMUST00000053286
ENSMUSG00000074397	ENSMUST00000098837
ENSMUSG00000041523	ENSMUST00000047740
ENSMUSG00000063382	ENSMUST00000074989
ENSMUSG00000063382	ENSMUST00000220303
ENSMUSG00000063382	ENSMUST00000218183
ENSMUSG00000047880	ENSMUST00000179828
ENSMUSG00000047880	ENSMUST00000062215
ENSMUSG00000047880	ENSMUST00000215293
ENSMUSG00000032097	ENSMUST00000170489
ENSMUSG00000032097	ENSMUST00000217034
ENSMUSG00000032098	ENSMUST00000034609
ENSMUSG00000032098	ENSMUST00000071219
ENSMUSG00000048537	ENSMUST00000134465
ENSMUSG00000048537	ENSMUST00000034611
ENSMUSG00000048537	ENSMUST00000138356
ENSMUSG00000048537	ENSMUST00000147495
ENSMUSG00000032096	ENSMUST00000034607
ENSMUSG00000002031	ENSMUST00000239014
ENSMUSG00000002031	ENSMUST00000238800
ENSMUSG00000002031	ENSMUST00000002099
ENSMUSG00000002031	ENSMUST00000118186
ENSMUSG00000002032	ENSMUST00000114705
ENSMUSG00000002032	ENSMUST00000002100
ENSMUSG00000039438	ENSMUST00000044694
ENSMUSG00000002028	ENSMUST00000114689
ENSMUSG00000002028	ENSMUST00000002095
ENSMUSG00000038717	ENSMUST00000043675
ENSMUSG00000059890	ENSMUST00000117506
ENSMUSG00000059890	ENSMUST00000117549
ENSMUSG00000002033	ENSMUST00000002101
ENSMUSG00000032094	ENSMUST00000034602
ENSMUSG00000032093	ENSMUST00000102832
ENSMUSG00000032092	ENSMUST00000034600
ENSMUSG00000070305	ENSMUST00000114664
ENSMUSG00000048534	ENSMUST00000050020
ENSMUSG00000048534	ENSMUST00000215880
ENSMUSG00000070304	ENSMUST00000093855
ENSMUSG00000070304	ENSMUST00000170998
ENSMUSG00000046480	ENSMUST00000060125
ENSMUSG00000032091	ENSMUST00000034599
ENSMUSG00000091996	ENSMUST00000171799
ENSMUSG00000032089	ENSMUST00000034594
ENSMUSG00000032089	ENSMUST00000176222
ENSMUSG00000037129	ENSMUST00000034597
ENSMUSG00000066705	ENSMUST00000085939
ENSMUSG00000066705	ENSMUST00000217381
ENSMUSG00000059412	ENSMUST00000216289
ENSMUSG00000059412	ENSMUST00000041005
ENSMUSG00000032087	ENSMUST00000034592
ENSMUSG00000032087	ENSMUST00000239429
ENSMUSG00000032087	ENSMUST00000239471
ENSMUSG00000043987	ENSMUST00000213154
ENSMUSG00000043987	ENSMUST00000117194
ENSMUSG00000032086	ENSMUST00000034591
ENSMUSG00000032086	ENSMUST00000078111
ENSMUSG00000042790	ENSMUST00000160699
ENSMUSG00000042790	ENSMUST00000058720
ENSMUSG00000042790	ENSMUST00000161203
ENSMUSG00000042790	ENSMUST00000161187
ENSMUSG00000035382	ENSMUST00000216672
ENSMUSG00000035382	ENSMUST00000039059
ENSMUSG00000032085	ENSMUST00000034590
ENSMUSG00000034908	ENSMUST00000114573
ENSMUSG00000034908	ENSMUST00000038488
ENSMUSG00000003131	ENSMUST00000214179
ENSMUSG00000003131	ENSMUST00000172450
ENSMUSG00000034135	ENSMUST00000126865
ENSMUSG00000032083	ENSMUST00000034588
ENSMUSG00000032081	ENSMUST00000034586
ENSMUSG00000032081	ENSMUST00000121916
ENSMUSG00000032081	ENSMUST00000118649
ENSMUSG00000032080	ENSMUST00000034585
ENSMUSG00000032079	ENSMUST00000121598
ENSMUSG00000032079	ENSMUST00000034584
ENSMUSG00000032078	ENSMUST00000156440
ENSMUSG00000032077	ENSMUST00000074957
ENSMUSG00000056617	ENSMUST00000159565
ENSMUSG00000056617	ENSMUST00000172280
ENSMUSG00000094893	ENSMUST00000178065
ENSMUSG00000032076	ENSMUST00000152459
ENSMUSG00000032076	ENSMUST00000239368
ENSMUSG00000032076	ENSMUST00000085909
ENSMUSG00000032076	ENSMUST00000114548
ENSMUSG00000032076	ENSMUST00000034581
ENSMUSG00000032076	ENSMUST00000143026
ENSMUSG00000032076	ENSMUST00000114547
ENSMUSG00000044229	ENSMUST00000093853
ENSMUSG00000044229	ENSMUST00000215780
ENSMUSG00000044229	ENSMUST00000216998
ENSMUSG00000032028	ENSMUST00000034527
ENSMUSG00000032026	ENSMUST00000034524
ENSMUSG00000042396	ENSMUST00000170000
ENSMUSG00000042293	ENSMUST00000048824
ENSMUSG00000032271	ENSMUST00000034808
ENSMUSG00000066687	ENSMUST00000216150
ENSMUSG00000066687	ENSMUST00000093852
ENSMUSG00000032269	ENSMUST00000217289
ENSMUSG00000032269	ENSMUST00000003826
ENSMUSG00000008590	ENSMUST00000008734
ENSMUSG00000032267	ENSMUST00000047349
ENSMUSG00000032267	ENSMUST00000213874
ENSMUSG00000032264	ENSMUST00000034803
ENSMUSG00000032268	ENSMUST00000170246
ENSMUSG00000032268	ENSMUST00000070390
ENSMUSG00000032268	ENSMUST00000167095
ENSMUSG00000032268	ENSMUST00000165088
ENSMUSG00000054156	ENSMUST00000216428
ENSMUSG00000054156	ENSMUST00000067007
ENSMUSG00000032259	ENSMUST00000075764
ENSMUSG00000032257	ENSMUST00000034792
ENSMUSG00000040219	ENSMUST00000055096
ENSMUSG00000039542	ENSMUST00000192584
ENSMUSG00000039542	ENSMUST00000114476
ENSMUSG00000039542	ENSMUST00000166811
ENSMUSG00000039542	ENSMUST00000193547
ENSMUSG00000058443	ENSMUST00000076364
ENSMUSG00000032068	ENSMUST00000188047
ENSMUSG00000032068	ENSMUST00000114474
ENSMUSG00000032067	ENSMUST00000034570
ENSMUSG00000032066	ENSMUST00000119103
ENSMUSG00000039217	ENSMUST00000059081
ENSMUSG00000039217	ENSMUST00000180021
ENSMUSG00000039217	ENSMUST00000214117
ENSMUSG00000032065	ENSMUST00000217236
ENSMUSG00000032065	ENSMUST00000034568
ENSMUSG00000000171	ENSMUST00000000175
ENSMUSG00000039016	ENSMUST00000044051
ENSMUSG00000059820	ENSMUST00000131351
ENSMUSG00000059820	ENSMUST00000171462
ENSMUSG00000000167	ENSMUST00000000171
ENSMUSG00000000168	ENSMUST00000034567
ENSMUSG00000032064	ENSMUST00000117646
ENSMUSG00000032064	ENSMUST00000121634
ENSMUSG00000032064	ENSMUST00000034566
ENSMUSG00000032062	ENSMUST00000239417
ENSMUSG00000032062	ENSMUST00000034564
ENSMUSG00000038086	ENSMUST00000042790
ENSMUSG00000032060	ENSMUST00000034562
ENSMUSG00000032060	ENSMUST00000217475
ENSMUSG00000032060	ENSMUST00000216755
ENSMUSG00000032060	ENSMUST00000214962
ENSMUSG00000037971	ENSMUST00000042468
ENSMUSG00000037971	ENSMUST00000042576
ENSMUSG00000037845	ENSMUST00000042391
ENSMUSG00000032059	ENSMUST00000034561
ENSMUSG00000032058	ENSMUST00000114437
ENSMUSG00000032058	ENSMUST00000174628
ENSMUSG00000032058	ENSMUST00000034560
ENSMUSG00000032058	ENSMUST00000176798
ENSMUSG00000032058	ENSMUST00000176349
ENSMUSG00000032058	ENSMUST00000175645
ENSMUSG00000037112	ENSMUST00000041375
ENSMUSG00000037112	ENSMUST00000176663
ENSMUSG00000037112	ENSMUST00000176824
ENSMUSG00000060594	ENSMUST00000098782
ENSMUSG00000060594	ENSMUST00000217212
ENSMUSG00000032057	ENSMUST00000170947
ENSMUSG00000032056	ENSMUST00000114431
ENSMUSG00000032056	ENSMUST00000213680
ENSMUSG00000032056	ENSMUST00000213117
ENSMUSG00000110266	ENSMUST00000210433
ENSMUSG00000032053	ENSMUST00000034554
ENSMUSG00000079559	ENSMUST00000114427
ENSMUSG00000079559	ENSMUST00000215038
ENSMUSG00000079559	ENSMUST00000239415
ENSMUSG00000036027	ENSMUST00000181366
ENSMUSG00000036027	ENSMUST00000039959
ENSMUSG00000036027	ENSMUST00000238450
ENSMUSG00000053199	ENSMUST00000130405
ENSMUSG00000053199	ENSMUST00000065496
ENSMUSG00000032051	ENSMUST00000034552
ENSMUSG00000032051	ENSMUST00000214013
ENSMUSG00000032050	ENSMUST00000163153
ENSMUSG00000032050	ENSMUST00000238858
ENSMUSG00000032050	ENSMUST00000000590
ENSMUSG00000035164	ENSMUST00000213645
ENSMUSG00000035164	ENSMUST00000165519
ENSMUSG00000078307	ENSMUST00000098768
ENSMUSG00000078307	ENSMUST00000213937
ENSMUSG00000053289	ENSMUST00000065630
ENSMUSG00000034584	ENSMUST00000051014
ENSMUSG00000034487	ENSMUST00000037853
ENSMUSG00000005131	ENSMUST00000005262
ENSMUSG00000005131	ENSMUST00000217318
ENSMUSG00000005131	ENSMUST00000215668
ENSMUSG00000034218	ENSMUST00000118282
ENSMUSG00000034218	ENSMUST00000232179
ENSMUSG00000033054	ENSMUST00000035850
ENSMUSG00000032047	ENSMUST00000034547
ENSMUSG00000032030	ENSMUST00000034529
ENSMUSG00000032030	ENSMUST00000166367
ENSMUSG00000055069	ENSMUST00000068449
ENSMUSG00000042195	ENSMUST00000048670
ENSMUSG00000042045	ENSMUST00000048485
ENSMUSG00000041986	ENSMUST00000166580
ENSMUSG00000041986	ENSMUST00000048409
ENSMUSG00000074345	ENSMUST00000098760
ENSMUSG00000032274	ENSMUST00000034811
ENSMUSG00000032274	ENSMUST00000215736
ENSMUSG00000046167	ENSMUST00000056740
ENSMUSG00000041268	ENSMUST00000118600
ENSMUSG00000041268	ENSMUST00000118163
ENSMUSG00000046460	ENSMUST00000118413
ENSMUSG00000037493	ENSMUST00000041901
ENSMUSG00000032279	ENSMUST00000217484
ENSMUSG00000032279	ENSMUST00000167866
ENSMUSG00000032281	ENSMUST00000034822
ENSMUSG00000032285	ENSMUST00000120452
ENSMUSG00000032285	ENSMUST00000070070
ENSMUSG00000061559	ENSMUST00000118771
ENSMUSG00000061559	ENSMUST00000121204
ENSMUSG00000061559	ENSMUST00000051822
ENSMUSG00000032291	ENSMUST00000034830
ENSMUSG00000032293	ENSMUST00000034843
ENSMUSG00000035878	ENSMUST00000039742
ENSMUSG00000044820	ENSMUST00000054018
ENSMUSG00000032301	ENSMUST00000034848
ENSMUSG00000035594	ENSMUST00000213960
ENSMUSG00000035594	ENSMUST00000217408
ENSMUSG00000035594	ENSMUST00000093844
ENSMUSG00000032303	ENSMUST00000214204
ENSMUSG00000032303	ENSMUST00000238862
ENSMUSG00000032303	ENSMUST00000034851
ENSMUSG00000035200	ENSMUST00000034854
ENSMUSG00000032307	ENSMUST00000059555
ENSMUSG00000032307	ENSMUST00000121677
ENSMUSG00000032309	ENSMUST00000034859
ENSMUSG00000032311	ENSMUST00000164721
ENSMUSG00000032311	ENSMUST00000130158
ENSMUSG00000032313	ENSMUST00000085754
ENSMUSG00000032313	ENSMUST00000034862
ENSMUSG00000032314	ENSMUST00000034866
ENSMUSG00000032318	ENSMUST00000034869
ENSMUSG00000034007	ENSMUST00000217647
ENSMUSG00000034007	ENSMUST00000037408
ENSMUSG00000034007	ENSMUST00000214747
ENSMUSG00000050702	ENSMUST00000060468
ENSMUSG00000032320	ENSMUST00000114276
ENSMUSG00000032322	ENSMUST00000059206
ENSMUSG00000032324	ENSMUST00000034876
ENSMUSG00000032324	ENSMUST00000215906
ENSMUSG00000074305	ENSMUST00000061552
ENSMUSG00000074305	ENSMUST00000188142
ENSMUSG00000032329	ENSMUST00000034879
ENSMUSG00000032329	ENSMUST00000217518
ENSMUSG00000032329	ENSMUST00000215269
ENSMUSG00000118653	ENSMUST00000239472
ENSMUSG00000049556	ENSMUST00000114247
ENSMUSG00000049556	ENSMUST00000210032
ENSMUSG00000049556	ENSMUST00000114256
ENSMUSG00000049556	ENSMUST00000053568
ENSMUSG00000045620	ENSMUST00000055036
ENSMUSG00000045620	ENSMUST00000215694
ENSMUSG00000032911	ENSMUST00000035661
ENSMUSG00000032733	ENSMUST00000050916
ENSMUSG00000032288	ENSMUST00000034827
ENSMUSG00000055334	ENSMUST00000068856
ENSMUSG00000032290	ENSMUST00000034832
ENSMUSG00000042557	ENSMUST00000168678
ENSMUSG00000042557	ENSMUST00000167715
ENSMUSG00000042557	ENSMUST00000049169
ENSMUSG00000042557	ENSMUST00000168502
ENSMUSG00000042557	ENSMUST00000168177
ENSMUSG00000032295	ENSMUST00000034836
ENSMUSG00000032295	ENSMUST00000161182
ENSMUSG00000032295	ENSMUST00000160147
ENSMUSG00000032298	ENSMUST00000190245
ENSMUSG00000032298	ENSMUST00000186410
ENSMUSG00000032298	ENSMUST00000034842
ENSMUSG00000032299	ENSMUST00000065358
ENSMUSG00000070298	ENSMUST00000093837
ENSMUSG00000032300	ENSMUST00000213199
ENSMUSG00000032300	ENSMUST00000034846
ENSMUSG00000032300	ENSMUST00000215298
ENSMUSG00000063849	ENSMUST00000085709
ENSMUSG00000040722	ENSMUST00000214256
ENSMUSG00000040722	ENSMUST00000046587
ENSMUSG00000062309	ENSMUST00000080514
ENSMUSG00000000088	ENSMUST00000000090
ENSMUSG00000032305	ENSMUST00000114200
ENSMUSG00000032306	ENSMUST00000034856
ENSMUSG00000040188	ENSMUST00000045791
ENSMUSG00000032308	ENSMUST00000053230
ENSMUSG00000039714	ENSMUST00000045068
ENSMUSG00000056271	ENSMUST00000093832
ENSMUSG00000032312	ENSMUST00000034863
ENSMUSG00000032312	ENSMUST00000217314
ENSMUSG00000032312	ENSMUST00000215396
ENSMUSG00000032310	ENSMUST00000034860
ENSMUSG00000032315	ENSMUST00000034865
ENSMUSG00000032315	ENSMUST00000216433
ENSMUSG00000038957	ENSMUST00000043990
ENSMUSG00000032316	ENSMUST00000065330
ENSMUSG00000004661	ENSMUST00000004780
ENSMUSG00000004661	ENSMUST00000098686
ENSMUSG00000004661	ENSMUST00000171444
ENSMUSG00000055720	ENSMUST00000163329
ENSMUSG00000055720	ENSMUST00000216925
ENSMUSG00000055720	ENSMUST00000216841
ENSMUSG00000038264	ENSMUST00000043059
ENSMUSG00000032323	ENSMUST00000034874
ENSMUSG00000037716	ENSMUST00000098682
ENSMUSG00000037716	ENSMUST00000119665
ENSMUSG00000037716	ENSMUST00000215944
ENSMUSG00000037716	ENSMUST00000042205
ENSMUSG00000032327	ENSMUST00000170397
ENSMUSG00000032327	ENSMUST00000085677
ENSMUSG00000032327	ENSMUST00000167479
ENSMUSG00000032327	ENSMUST00000034880
ENSMUSG00000037206	ENSMUST00000041477
ENSMUSG00000037206	ENSMUST00000168864
ENSMUSG00000051243	ENSMUST00000215950
ENSMUSG00000051243	ENSMUST00000170421
ENSMUSG00000051243	ENSMUST00000114144
ENSMUSG00000051243	ENSMUST00000163897
ENSMUSG00000051243	ENSMUST00000163200
ENSMUSG00000051243	ENSMUST00000165276
ENSMUSG00000036986	ENSMUST00000153820
ENSMUSG00000036986	ENSMUST00000135310
ENSMUSG00000036986	ENSMUST00000114136
ENSMUSG00000036986	ENSMUST00000085673
ENSMUSG00000032333	ENSMUST00000034883
ENSMUSG00000032334	ENSMUST00000061799
ENSMUSG00000036244	ENSMUST00000040217
ENSMUSG00000066607	ENSMUST00000216294
ENSMUSG00000066607	ENSMUST00000085658
ENSMUSG00000035914	ENSMUST00000165365
ENSMUSG00000035914	ENSMUST00000039788
ENSMUSG00000032336	ENSMUST00000177292
ENSMUSG00000074269	ENSMUST00000098674
ENSMUSG00000032338	ENSMUST00000034889
ENSMUSG00000032340	ENSMUST00000214547
ENSMUSG00000032340	ENSMUST00000068664
ENSMUSG00000025236	ENSMUST00000026266
ENSMUSG00000025236	ENSMUST00000217570
ENSMUSG00000025235	ENSMUST00000026265
ENSMUSG00000025234	ENSMUST00000171975
ENSMUSG00000025234	ENSMUST00000165322
ENSMUSG00000049526	ENSMUST00000055345
ENSMUSG00000025232	ENSMUST00000026262
ENSMUSG00000032297	ENSMUST00000034840
ENSMUSG00000032297	ENSMUST00000118549
ENSMUSG00000025237	ENSMUST00000050483
ENSMUSG00000025237	ENSMUST00000026267
ENSMUSG00000032294	ENSMUST00000034834
ENSMUSG00000032294	ENSMUST00000163694
ENSMUSG00000074259	ENSMUST00000128944
ENSMUSG00000074259	ENSMUST00000098661
ENSMUSG00000051705	ENSMUST00000216329
ENSMUSG00000051705	ENSMUST00000177963
ENSMUSG00000051705	ENSMUST00000163586
ENSMUSG00000051705	ENSMUST00000217093
ENSMUSG00000051705	ENSMUST00000051039
ENSMUSG00000039585	ENSMUST00000136740
ENSMUSG00000039585	ENSMUST00000128341
ENSMUSG00000039585	ENSMUST00000135298
ENSMUSG00000032292	ENSMUST00000034831
ENSMUSG00000032289	ENSMUST00000098660
ENSMUSG00000032289	ENSMUST00000171654
ENSMUSG00000032289	ENSMUST00000034829
ENSMUSG00000047766	ENSMUST00000114034
ENSMUSG00000047766	ENSMUST00000065603
ENSMUSG00000047766	ENSMUST00000114032
ENSMUSG00000047766	ENSMUST00000166168
ENSMUSG00000034839	ENSMUST00000038407
ENSMUSG00000034485	ENSMUST00000214354
ENSMUSG00000034485	ENSMUST00000050183
ENSMUSG00000032280	ENSMUST00000159386
ENSMUSG00000032280	ENSMUST00000034820
ENSMUSG00000032280	ENSMUST00000161689
ENSMUSG00000032280	ENSMUST00000161207
ENSMUSG00000032280	ENSMUST00000178113
ENSMUSG00000032280	ENSMUST00000160882
ENSMUSG00000032280	ENSMUST00000159050
ENSMUSG00000032280	ENSMUST00000162583
ENSMUSG00000032280	ENSMUST00000159630
ENSMUSG00000032280	ENSMUST00000162973
ENSMUSG00000007892	ENSMUST00000008036
ENSMUSG00000032254	ENSMUST00000034815
ENSMUSG00000032278	ENSMUST00000113990
ENSMUSG00000032278	ENSMUST00000034817
ENSMUSG00000032252	ENSMUST00000034785
ENSMUSG00000032252	ENSMUST00000185675
ENSMUSG00000046846	ENSMUST00000056949
ENSMUSG00000032249	ENSMUST00000135395
ENSMUSG00000032249	ENSMUST00000085519
ENSMUSG00000041729	ENSMUST00000048043
ENSMUSG00000032243	ENSMUST00000034774
ENSMUSG00000032244	ENSMUST00000034775
ENSMUSG00000032245	ENSMUST00000034776
ENSMUSG00000032246	ENSMUST00000034777
ENSMUSG00000032246	ENSMUST00000215870
ENSMUSG00000032405	ENSMUST00000214830
ENSMUSG00000032405	ENSMUST00000098651
ENSMUSG00000022245	ENSMUST00000055281
ENSMUSG00000022245	ENSMUST00000116613
ENSMUSG00000022245	ENSMUST00000119146
ENSMUSG00000058444	ENSMUST00000034920
ENSMUSG00000032403	ENSMUST00000168665
ENSMUSG00000037801	ENSMUST00000042322
ENSMUSG00000037801	ENSMUST00000163982
ENSMUSG00000037801	ENSMUST00000080527
ENSMUSG00000037801	ENSMUST00000171243
ENSMUSG00000037801	ENSMUST00000163624
ENSMUSG00000037257	ENSMUST00000041551
ENSMUSG00000032402	ENSMUST00000034973
ENSMUSG00000036867	ENSMUST00000041029
ENSMUSG00000032401	ENSMUST00000034969
ENSMUSG00000032400	ENSMUST00000122091
ENSMUSG00000032400	ENSMUST00000176299
ENSMUSG00000032400	ENSMUST00000176794
ENSMUSG00000032399	ENSMUST00000034966
ENSMUSG00000032398	ENSMUST00000034965
ENSMUSG00000004936	ENSMUST00000005066
ENSMUSG00000035337	ENSMUST00000039011
ENSMUSG00000032397	ENSMUST00000216594
ENSMUSG00000032397	ENSMUST00000034964
ENSMUSG00000032396	ENSMUST00000168844
ENSMUSG00000032396	ENSMUST00000113890
ENSMUSG00000032396	ENSMUST00000120760
ENSMUSG00000032396	ENSMUST00000068367
ENSMUSG00000036466	ENSMUST00000164113
ENSMUSG00000036466	ENSMUST00000118485
ENSMUSG00000036466	ENSMUST00000093829
ENSMUSG00000036466	ENSMUST00000068967
ENSMUSG00000004771	ENSMUST00000172298
ENSMUSG00000053641	ENSMUST00000038890
ENSMUSG00000034452	ENSMUST00000037798
ENSMUSG00000034263	ENSMUST00000170517
ENSMUSG00000034263	ENSMUST00000037504
ENSMUSG00000033629	ENSMUST00000036615
ENSMUSG00000032393	ENSMUST00000034960
ENSMUSG00000032393	ENSMUST00000167773
ENSMUSG00000032816	ENSMUST00000035499
ENSMUSG00000032816	ENSMUST00000077696
ENSMUSG00000032816	ENSMUST00000213533
ENSMUSG00000032394	ENSMUST00000217371
ENSMUSG00000032394	ENSMUST00000034961
ENSMUSG00000032392	ENSMUST00000069000
ENSMUSG00000032392	ENSMUST00000213396
ENSMUSG00000032392	ENSMUST00000216702
ENSMUSG00000042254	ENSMUST00000048762
ENSMUSG00000015357	ENSMUST00000113824
ENSMUSG00000015357	ENSMUST00000015501
ENSMUSG00000041837	ENSMUST00000048184
ENSMUSG00000086228	ENSMUST00000147185
ENSMUSG00000054978	ENSMUST00000068307
ENSMUSG00000041696	ENSMUST00000085453
ENSMUSG00000053862	ENSMUST00000065894
ENSMUSG00000059183	ENSMUST00000074792
ENSMUSG00000032388	ENSMUST00000034955
ENSMUSG00000032388	ENSMUST00000213957
ENSMUSG00000066510	ENSMUST00000061766
ENSMUSG00000050721	ENSMUST00000068944
ENSMUSG00000041064	ENSMUST00000131483
