Gene stable ID	Transcript stable ID
ENSMUSG00000037315	ENSMUST00000115384
ENSMUSG00000037315	ENSMUST00000043693
ENSMUSG00000040455	ENSMUST00000065111
ENSMUSG00000040455	ENSMUST00000040429
ENSMUSG00000040455	ENSMUST00000148304
ENSMUSG00000061458	ENSMUST00000046011
ENSMUSG00000095577	ENSMUST00000159229
ENSMUSG00000095276	ENSMUST00000179443
ENSMUSG00000095276	ENSMUST00000211004
ENSMUSG00000032845	ENSMUST00000235298
ENSMUSG00000032845	ENSMUST00000035548
ENSMUSG00000090862	ENSMUST00000170953
ENSMUSG00000090862	ENSMUST00000205490
ENSMUSG00000094113	ENSMUST00000161385
ENSMUSG00000094113	ENSMUST00000075020
ENSMUSG00000066241	ENSMUST00000084754
ENSMUSG00000110136	ENSMUST00000209690
ENSMUSG00000031461	ENSMUST00000033842
ENSMUSG00000003657	ENSMUST00000212297
ENSMUSG00000003657	ENSMUST00000003754
ENSMUSG00000031617	ENSMUST00000034030
ENSMUSG00000031617	ENSMUST00000152168
ENSMUSG00000031617	ENSMUST00000141202
ENSMUSG00000060314	ENSMUST00000080651
ENSMUSG00000060314	ENSMUST00000106052
ENSMUSG00000062434	ENSMUST00000216092
ENSMUSG00000062434	ENSMUST00000217279
ENSMUSG00000062434	ENSMUST00000071410
ENSMUSG00000038801	ENSMUST00000035300
ENSMUSG00000096365	ENSMUST00000207246
ENSMUSG00000096365	ENSMUST00000064102
ENSMUSG00000003436	ENSMUST00000108315
ENSMUSG00000025482	ENSMUST00000026555
ENSMUSG00000025482	ENSMUST00000106049
ENSMUSG00000029603	ENSMUST00000031607
ENSMUSG00000046792	ENSMUST00000094870
ENSMUSG00000046792	ENSMUST00000207315
ENSMUSG00000046792	ENSMUST00000207628
ENSMUSG00000046792	ENSMUST00000207957
ENSMUSG00000046792	ENSMUST00000207331
ENSMUSG00000046792	ENSMUST00000208746
ENSMUSG00000069053	ENSMUST00000190013
ENSMUSG00000069053	ENSMUST00000115894
ENSMUSG00000018774	ENSMUST00000018918
ENSMUSG00000018774	ENSMUST00000108654
ENSMUSG00000030423	ENSMUST00000032585
ENSMUSG00000057179	ENSMUST00000205373
ENSMUSG00000057179	ENSMUST00000213238
ENSMUSG00000057179	ENSMUST00000205897
ENSMUSG00000057179	ENSMUST00000078075
ENSMUSG00000005547	ENSMUST00000005685
ENSMUSG00000005547	ENSMUST00000169007
ENSMUSG00000005547	ENSMUST00000170631
ENSMUSG00000052516	ENSMUST00000117785
ENSMUSG00000052516	ENSMUST00000231889
ENSMUSG00000052516	ENSMUST00000226478
ENSMUSG00000052516	ENSMUST00000117200
ENSMUSG00000052516	ENSMUST00000137420
ENSMUSG00000052516	ENSMUST00000231426
ENSMUSG00000052516	ENSMUST00000138852
ENSMUSG00000052516	ENSMUST00000116586
ENSMUSG00000052516	ENSMUST00000227347
ENSMUSG00000073643	ENSMUST00000113512
ENSMUSG00000073643	ENSMUST00000113513
ENSMUSG00000073643	ENSMUST00000113515
ENSMUSG00000073643	ENSMUST00000113514
ENSMUSG00000073643	ENSMUST00000113510
ENSMUSG00000073643	ENSMUST00000113511
ENSMUSG00000073643	ENSMUST00000143368
ENSMUSG00000073643	ENSMUST00000048820
ENSMUSG00000073643	ENSMUST00000125641
ENSMUSG00000020003	ENSMUST00000020182
ENSMUSG00000020003	ENSMUST00000166511
ENSMUSG00000025486	ENSMUST00000106048
ENSMUSG00000025486	ENSMUST00000211179
ENSMUSG00000025486	ENSMUST00000026559
ENSMUSG00000025486	ENSMUST00000137024
ENSMUSG00000025486	ENSMUST00000147331
ENSMUSG00000025486	ENSMUST00000137710
ENSMUSG00000027555	ENSMUST00000029071
ENSMUSG00000035934	ENSMUST00000177218
ENSMUSG00000035934	ENSMUST00000039674
ENSMUSG00000035934	ENSMUST00000177444
ENSMUSG00000035934	ENSMUST00000188348
ENSMUSG00000035934	ENSMUST00000188057
ENSMUSG00000035934	ENSMUST00000189294
ENSMUSG00000035934	ENSMUST00000080754
ENSMUSG00000052613	ENSMUST00000193174
ENSMUSG00000052613	ENSMUST00000105426
ENSMUSG00000052613	ENSMUST00000129404
ENSMUSG00000052613	ENSMUST00000131321
ENSMUSG00000052613	ENSMUST00000126920
ENSMUSG00000052613	ENSMUST00000147189
ENSMUSG00000052613	ENSMUST00000105424
ENSMUSG00000052613	ENSMUST00000092420
ENSMUSG00000052613	ENSMUST00000105429
ENSMUSG00000052613	ENSMUST00000193361
ENSMUSG00000052613	ENSMUST00000131724
ENSMUSG00000052613	ENSMUST00000152655
ENSMUSG00000052613	ENSMUST00000151116
ENSMUSG00000052613	ENSMUST00000155701
ENSMUSG00000052613	ENSMUST00000152819
ENSMUSG00000052613	ENSMUST00000125517
ENSMUSG00000052613	ENSMUST00000124046
ENSMUSG00000052613	ENSMUST00000146682
ENSMUSG00000052613	ENSMUST00000177107
ENSMUSG00000052613	ENSMUST00000149977
ENSMUSG00000052613	ENSMUST00000191854
ENSMUSG00000052613	ENSMUST00000134009
ENSMUSG00000052613	ENSMUST00000177420
ENSMUSG00000052613	ENSMUST00000125006
ENSMUSG00000052613	ENSMUST00000191709
ENSMUSG00000052613	ENSMUST00000193739
ENSMUSG00000052613	ENSMUST00000195531
ENSMUSG00000052613	ENSMUST00000194315
ENSMUSG00000052613	ENSMUST00000064562
ENSMUSG00000046441	ENSMUST00000189685
ENSMUSG00000046441	ENSMUST00000056972
ENSMUSG00000065952	ENSMUST00000136592
ENSMUSG00000065952	ENSMUST00000151633
ENSMUSG00000065952	ENSMUST00000086479
ENSMUSG00000025337	ENSMUST00000026387
ENSMUSG00000025337	ENSMUST00000125625
ENSMUSG00000073953	ENSMUST00000214577
ENSMUSG00000073953	ENSMUST00000104880
ENSMUSG00000038300	ENSMUST00000042754
ENSMUSG00000038300	ENSMUST00000210086
ENSMUSG00000090539	ENSMUST00000163325
ENSMUSG00000090539	ENSMUST00000177973
ENSMUSG00000062647	ENSMUST00000102898
ENSMUSG00000006024	ENSMUST00000006181
ENSMUSG00000022574	ENSMUST00000023237
ENSMUSG00000045349	ENSMUST00000105824
ENSMUSG00000045349	ENSMUST00000124239
ENSMUSG00000045349	ENSMUST00000105823
ENSMUSG00000040254	ENSMUST00000030868
ENSMUSG00000040254	ENSMUST00000197927
ENSMUSG00000037012	ENSMUST00000099691
ENSMUSG00000037012	ENSMUST00000116238
ENSMUSG00000037012	ENSMUST00000130422
ENSMUSG00000037012	ENSMUST00000152761
ENSMUSG00000037012	ENSMUST00000139228
ENSMUSG00000037012	ENSMUST00000143179
ENSMUSG00000037012	ENSMUST00000134877
ENSMUSG00000037012	ENSMUST00000135317
ENSMUSG00000037012	ENSMUST00000130091
ENSMUSG00000037012	ENSMUST00000134447
ENSMUSG00000037012	ENSMUST00000136548
ENSMUSG00000037012	ENSMUST00000154489
ENSMUSG00000037012	ENSMUST00000140383
ENSMUSG00000037012	ENSMUST00000143236
ENSMUSG00000037012	ENSMUST00000133429
ENSMUSG00000037012	ENSMUST00000132926
ENSMUSG00000037012	ENSMUST00000149534
ENSMUSG00000037012	ENSMUST00000072357
ENSMUSG00000020671	ENSMUST00000021001
ENSMUSG00000033276	ENSMUST00000087183
ENSMUSG00000033276	ENSMUST00000148456
ENSMUSG00000033276	ENSMUST00000113694
ENSMUSG00000033276	ENSMUST00000087186
ENSMUSG00000031616	ENSMUST00000034029
ENSMUSG00000010086	ENSMUST00000060255
ENSMUSG00000010086	ENSMUST00000054927
ENSMUSG00000010086	ENSMUST00000102661
ENSMUSG00000027220	ENSMUST00000028648
ENSMUSG00000006930	ENSMUST00000138603
ENSMUSG00000006930	ENSMUST00000103124
ENSMUSG00000006930	ENSMUST00000173630
ENSMUSG00000006930	ENSMUST00000174635
ENSMUSG00000006930	ENSMUST00000146878
ENSMUSG00000045466	ENSMUST00000101445
ENSMUSG00000070814	ENSMUST00000119139
ENSMUSG00000070814	ENSMUST00000119558
ENSMUSG00000070814	ENSMUST00000144470
ENSMUSG00000070814	ENSMUST00000108532
ENSMUSG00000035441	ENSMUST00000041065
ENSMUSG00000035441	ENSMUST00000070997
ENSMUSG00000068134	ENSMUST00000109931
ENSMUSG00000068134	ENSMUST00000089207
ENSMUSG00000068134	ENSMUST00000094538
ENSMUSG00000024677	ENSMUST00000163078
ENSMUSG00000024677	ENSMUST00000025580
ENSMUSG00000020990	ENSMUST00000021377
ENSMUSG00000020990	ENSMUST00000221646
ENSMUSG00000028582	ENSMUST00000030320
ENSMUSG00000028582	ENSMUST00000134844
ENSMUSG00000020422	ENSMUST00000239091
ENSMUSG00000020422	ENSMUST00000239111
ENSMUSG00000020422	ENSMUST00000020695
ENSMUSG00000049657	ENSMUST00000055028
ENSMUSG00000049657	ENSMUST00000107817
ENSMUSG00000049657	ENSMUST00000131991
ENSMUSG00000049657	ENSMUST00000180217
ENSMUSG00000028758	ENSMUST00000105818
ENSMUSG00000028758	ENSMUST00000030539
ENSMUSG00000028758	ENSMUST00000105821
ENSMUSG00000052917	ENSMUST00000049128
ENSMUSG00000052917	ENSMUST00000089362
ENSMUSG00000052917	ENSMUST00000202799
ENSMUSG00000052917	ENSMUST00000201011
ENSMUSG00000052917	ENSMUST00000202000
ENSMUSG00000052917	ENSMUST00000089360
ENSMUSG00000023930	ENSMUST00000232709
ENSMUSG00000023930	ENSMUST00000233529
ENSMUSG00000023930	ENSMUST00000024724
ENSMUSG00000023930	ENSMUST00000144243
ENSMUSG00000023930	ENSMUST00000131699
ENSMUSG00000054659	ENSMUST00000098181
ENSMUSG00000054659	ENSMUST00000119167
ENSMUSG00000047139	ENSMUST00000058714
ENSMUSG00000047139	ENSMUST00000214476
ENSMUSG00000024818	ENSMUST00000145200
ENSMUSG00000024818	ENSMUST00000025732
ENSMUSG00000024818	ENSMUST00000125114
ENSMUSG00000024818	ENSMUST00000155697
ENSMUSG00000024818	ENSMUST00000235340
ENSMUSG00000024818	ENSMUST00000136833
ENSMUSG00000024818	ENSMUST00000141362
ENSMUSG00000025487	ENSMUST00000026560
ENSMUSG00000025487	ENSMUST00000163610
ENSMUSG00000025487	ENSMUST00000164681
ENSMUSG00000025487	ENSMUST00000130462
ENSMUSG00000025487	ENSMUST00000165539
ENSMUSG00000112931	ENSMUST00000218922
ENSMUSG00000096744	ENSMUST00000177945
ENSMUSG00000053317	ENSMUST00000065678
ENSMUSG00000053317	ENSMUST00000137461
ENSMUSG00000053317	ENSMUST00000125622
ENSMUSG00000034761	ENSMUST00000110567
ENSMUSG00000034761	ENSMUST00000110570
ENSMUSG00000034761	ENSMUST00000171211
ENSMUSG00000034761	ENSMUST00000049239
ENSMUSG00000091101	ENSMUST00000168769
ENSMUSG00000094314	ENSMUST00000186197
ENSMUSG00000020167	ENSMUST00000105344
ENSMUSG00000020167	ENSMUST00000105345
ENSMUSG00000020167	ENSMUST00000105342
ENSMUSG00000020167	ENSMUST00000105343
ENSMUSG00000020167	ENSMUST00000105346
ENSMUSG00000020167	ENSMUST00000020377
ENSMUSG00000020167	ENSMUST00000105341
ENSMUSG00000020167	ENSMUST00000105340
ENSMUSG00000020167	ENSMUST00000020379
ENSMUSG00000020167	ENSMUST00000156990
ENSMUSG00000020167	ENSMUST00000105339
ENSMUSG00000020167	ENSMUST00000156244
ENSMUSG00000055762	ENSMUST00000154584
ENSMUSG00000055762	ENSMUST00000109972
ENSMUSG00000055762	ENSMUST00000137426
ENSMUSG00000055762	ENSMUST00000116440
ENSMUSG00000055762	ENSMUST00000151066
ENSMUSG00000055762	ENSMUST00000089680
ENSMUSG00000055762	ENSMUST00000089681
ENSMUSG00000055762	ENSMUST00000023235
ENSMUSG00000055762	ENSMUST00000144614
ENSMUSG00000055762	ENSMUST00000141268
ENSMUSG00000055762	ENSMUST00000123712
ENSMUSG00000055762	ENSMUST00000141475
ENSMUSG00000055762	ENSMUST00000127550
ENSMUSG00000055762	ENSMUST00000145764
ENSMUSG00000055762	ENSMUST00000109975
ENSMUSG00000112856	ENSMUST00000219159
ENSMUSG00000066838	ENSMUST00000074455
ENSMUSG00000021010	ENSMUST00000223358
ENSMUSG00000021010	ENSMUST00000101432
ENSMUSG00000021010	ENSMUST00000220986
ENSMUSG00000021010	ENSMUST00000223057
ENSMUSG00000096640	ENSMUST00000190264
ENSMUSG00000094669	ENSMUST00000213649
ENSMUSG00000094669	ENSMUST00000095954
ENSMUSG00000024411	ENSMUST00000238946
ENSMUSG00000024411	ENSMUST00000079081
ENSMUSG00000024411	ENSMUST00000234466
ENSMUSG00000024411	ENSMUST00000235044
ENSMUSG00000024411	ENSMUST00000234518
ENSMUSG00000024411	ENSMUST00000234391
ENSMUSG00000024411	ENSMUST00000234473
ENSMUSG00000024411	ENSMUST00000234053
ENSMUSG00000024411	ENSMUST00000234643
ENSMUSG00000024411	ENSMUST00000234533
ENSMUSG00000075181	ENSMUST00000099885
ENSMUSG00000024664	ENSMUST00000115995
ENSMUSG00000024664	ENSMUST00000237672
ENSMUSG00000024664	ENSMUST00000237226
ENSMUSG00000023886	ENSMUST00000024660
ENSMUSG00000023886	ENSMUST00000233344
ENSMUSG00000023886	ENSMUST00000232923
ENSMUSG00000020032	ENSMUST00000020220
ENSMUSG00000020032	ENSMUST00000129355
ENSMUSG00000041135	ENSMUST00000037035
ENSMUSG00000034653	ENSMUST00000037763
ENSMUSG00000044772	ENSMUST00000061045
ENSMUSG00000095730	ENSMUST00000170922
ENSMUSG00000060084	ENSMUST00000213101
ENSMUSG00000060084	ENSMUST00000073561
ENSMUSG00000025103	ENSMUST00000026093
ENSMUSG00000084902	ENSMUST00000144914
ENSMUSG00000021758	ENSMUST00000075748
ENSMUSG00000021758	ENSMUST00000099166
ENSMUSG00000000817	ENSMUST00000000834
ENSMUSG00000000817	ENSMUST00000193648
ENSMUSG00000026248	ENSMUST00000027464
ENSMUSG00000027556	ENSMUST00000181860
ENSMUSG00000027556	ENSMUST00000094365
ENSMUSG00000027556	ENSMUST00000144327
ENSMUSG00000020374	ENSMUST00000093141
ENSMUSG00000020374	ENSMUST00000093142
ENSMUSG00000020374	ENSMUST00000063444
ENSMUSG00000110105	ENSMUST00000209833
ENSMUSG00000110105	ENSMUST00000209325
ENSMUSG00000110105	ENSMUST00000210333
ENSMUSG00000110105	ENSMUST00000173842
ENSMUSG00000094156	ENSMUST00000210034
ENSMUSG00000094156	ENSMUST00000209744
ENSMUSG00000094156	ENSMUST00000211740
ENSMUSG00000094156	ENSMUST00000108524
ENSMUSG00000038292	ENSMUST00000121017
ENSMUSG00000053205	ENSMUST00000226873
ENSMUSG00000053205	ENSMUST00000228818
ENSMUSG00000062199	ENSMUST00000207340
ENSMUSG00000062199	ENSMUST00000080142
ENSMUSG00000096485	ENSMUST00000207124
ENSMUSG00000096485	ENSMUST00000075868
ENSMUSG00000025102	ENSMUST00000026092
ENSMUSG00000054497	ENSMUST00000067597
ENSMUSG00000027742	ENSMUST00000036665
ENSMUSG00000027742	ENSMUST00000193432
ENSMUSG00000027742	ENSMUST00000195183
ENSMUSG00000059069	ENSMUST00000214290
ENSMUSG00000059069	ENSMUST00000074674
ENSMUSG00000062121	ENSMUST00000215192
ENSMUSG00000062121	ENSMUST00000082027
ENSMUSG00000026643	ENSMUST00000081932
ENSMUSG00000026643	ENSMUST00000091504
ENSMUSG00000026643	ENSMUST00000102989
ENSMUSG00000053389	ENSMUST00000065781
ENSMUSG00000028986	ENSMUST00000030841
ENSMUSG00000028986	ENSMUST00000163409
ENSMUSG00000049015	ENSMUST00000215096
ENSMUSG00000049015	ENSMUST00000054687
ENSMUSG00000029112	ENSMUST00000173348
ENSMUSG00000073998	ENSMUST00000220185
ENSMUSG00000073998	ENSMUST00000098264
ENSMUSG00000027871	ENSMUST00000107016
ENSMUSG00000027871	ENSMUST00000029465
ENSMUSG00000057754	ENSMUST00000076756
ENSMUSG00000045555	ENSMUST00000058747
ENSMUSG00000074261	ENSMUST00000098663
ENSMUSG00000074261	ENSMUST00000238895
ENSMUSG00000028857	ENSMUST00000105907
ENSMUSG00000063904	ENSMUST00000025851
ENSMUSG00000063904	ENSMUST00000236496
ENSMUSG00000063904	ENSMUST00000237394
ENSMUSG00000063904	ENSMUST00000236758
ENSMUSG00000033632	ENSMUST00000036619
ENSMUSG00000033632	ENSMUST00000165400
ENSMUSG00000033632	ENSMUST00000097643
ENSMUSG00000096687	ENSMUST00000178045
ENSMUSG00000096687	ENSMUST00000178563
ENSMUSG00000031109	ENSMUST00000114914
ENSMUSG00000031109	ENSMUST00000114918
ENSMUSG00000031109	ENSMUST00000033437
ENSMUSG00000031109	ENSMUST00000114911
ENSMUSG00000031109	ENSMUST00000114912
ENSMUSG00000031109	ENSMUST00000167659
ENSMUSG00000038462	ENSMUST00000042834
ENSMUSG00000032712	ENSMUST00000130664
ENSMUSG00000032712	ENSMUST00000046689
ENSMUSG00000032712	ENSMUST00000190785
ENSMUSG00000032712	ENSMUST00000189932
ENSMUSG00000032712	ENSMUST00000100765
ENSMUSG00000032712	ENSMUST00000185930
ENSMUSG00000032712	ENSMUST00000127680
ENSMUSG00000032712	ENSMUST00000187881
ENSMUSG00000032712	ENSMUST00000189837
ENSMUSG00000030660	ENSMUST00000170430
ENSMUSG00000030660	ENSMUST00000206219
ENSMUSG00000093895	ENSMUST00000191443
ENSMUSG00000093895	ENSMUST00000177713
ENSMUSG00000042367	ENSMUST00000106091
ENSMUSG00000042367	ENSMUST00000046532
ENSMUSG00000063777	ENSMUST00000216910
ENSMUSG00000063777	ENSMUST00000077538
ENSMUSG00000034686	ENSMUST00000046533
ENSMUSG00000030091	ENSMUST00000032179
ENSMUSG00000030091	ENSMUST00000142951
ENSMUSG00000030091	ENSMUST00000113509
ENSMUSG00000100708	ENSMUST00000189238
ENSMUSG00000032679	ENSMUST00000040423
ENSMUSG00000032679	ENSMUST00000168176
ENSMUSG00000094200	ENSMUST00000215911
ENSMUSG00000094200	ENSMUST00000216411
ENSMUSG00000094200	ENSMUST00000095953
ENSMUSG00000091867	ENSMUST00000170227
ENSMUSG00000044827	ENSMUST00000197315
ENSMUSG00000044827	ENSMUST00000059349
ENSMUSG00000038973	ENSMUST00000040227
ENSMUSG00000038973	ENSMUST00000206839
ENSMUSG00000054679	ENSMUST00000067864
ENSMUSG00000054679	ENSMUST00000108159
ENSMUSG00000036904	ENSMUST00000041080
ENSMUSG00000071481	ENSMUST00000205175
ENSMUSG00000071481	ENSMUST00000060243
ENSMUSG00000029916	ENSMUST00000031977
ENSMUSG00000021687	ENSMUST00000022197
ENSMUSG00000021687	ENSMUST00000152555
ENSMUSG00000021687	ENSMUST00000153558
ENSMUSG00000021687	ENSMUST00000138255
ENSMUSG00000068205	ENSMUST00000110064
ENSMUSG00000068205	ENSMUST00000110062
ENSMUSG00000068205	ENSMUST00000110061
ENSMUSG00000068205	ENSMUST00000110067
ENSMUSG00000068205	ENSMUST00000110063
ENSMUSG00000068205	ENSMUST00000156619
ENSMUSG00000068205	ENSMUST00000043836
ENSMUSG00000068205	ENSMUST00000078027
ENSMUSG00000024678	ENSMUST00000025581
ENSMUSG00000036855	ENSMUST00000041007
ENSMUSG00000015659	ENSMUST00000097432
ENSMUSG00000015659	ENSMUST00000024570
ENSMUSG00000062651	ENSMUST00000105001
ENSMUSG00000028341	ENSMUST00000030025
ENSMUSG00000028341	ENSMUST00000153369
ENSMUSG00000024604	ENSMUST00000025506
ENSMUSG00000096320	ENSMUST00000217249
ENSMUSG00000096320	ENSMUST00000217482
ENSMUSG00000096320	ENSMUST00000096203
ENSMUSG00000014554	ENSMUST00000014698
ENSMUSG00000014554	ENSMUST00000113888
ENSMUSG00000034295	ENSMUST00000037097
ENSMUSG00000034295	ENSMUST00000234526
ENSMUSG00000034295	ENSMUST00000234834
ENSMUSG00000070780	ENSMUST00000113726
ENSMUSG00000070780	ENSMUST00000201544
ENSMUSG00000070780	ENSMUST00000094757
ENSMUSG00000070780	ENSMUST00000200775
ENSMUSG00000070780	ENSMUST00000094756
ENSMUSG00000070780	ENSMUST00000113724
ENSMUSG00000070780	ENSMUST00000200852
ENSMUSG00000070780	ENSMUST00000202700
ENSMUSG00000070780	ENSMUST00000201561
ENSMUSG00000070780	ENSMUST00000167950
ENSMUSG00000008482	ENSMUST00000008626
ENSMUSG00000008482	ENSMUST00000234399
ENSMUSG00000037722	ENSMUST00000046191
ENSMUSG00000037722	ENSMUST00000227468
ENSMUSG00000037722	ENSMUST00000228451
ENSMUSG00000037722	ENSMUST00000226276
ENSMUSG00000037722	ENSMUST00000227865
ENSMUSG00000037722	ENSMUST00000226856
ENSMUSG00000037722	ENSMUST00000228304
ENSMUSG00000037722	ENSMUST00000228003
ENSMUSG00000037722	ENSMUST00000226590
ENSMUSG00000040128	ENSMUST00000049357
ENSMUSG00000024505	ENSMUST00000163590
ENSMUSG00000024505	ENSMUST00000025383
ENSMUSG00000061977	ENSMUST00000072404
ENSMUSG00000090000	ENSMUST00000026487
ENSMUSG00000090000	ENSMUST00000136800
ENSMUSG00000051153	ENSMUST00000053652
ENSMUSG00000044876	ENSMUST00000128495
ENSMUSG00000044876	ENSMUST00000108567
ENSMUSG00000044876	ENSMUST00000207176
ENSMUSG00000044876	ENSMUST00000054680
ENSMUSG00000044876	ENSMUST00000108566
ENSMUSG00000044876	ENSMUST00000207329
ENSMUSG00000044876	ENSMUST00000108565
ENSMUSG00000044876	ENSMUST00000134933
ENSMUSG00000044876	ENSMUST00000136777
ENSMUSG00000032671	ENSMUST00000040374
ENSMUSG00000043388	ENSMUST00000061446
ENSMUSG00000053338	ENSMUST00000203020
ENSMUSG00000053338	ENSMUST00000203821
ENSMUSG00000053338	ENSMUST00000065703
ENSMUSG00000025421	ENSMUST00000097522
ENSMUSG00000025421	ENSMUST00000097521
ENSMUSG00000025421	ENSMUST00000145634
ENSMUSG00000025421	ENSMUST00000026485
ENSMUSG00000025421	ENSMUST00000150990
ENSMUSG00000025421	ENSMUST00000148955
ENSMUSG00000037149	ENSMUST00000071103
ENSMUSG00000037149	ENSMUST00000221623
ENSMUSG00000044533	ENSMUST00000152407
ENSMUSG00000044533	ENSMUST00000054289
ENSMUSG00000044533	ENSMUST00000146867
ENSMUSG00000044533	ENSMUST00000170715
ENSMUSG00000021693	ENSMUST00000022204
ENSMUSG00000021693	ENSMUST00000122233
ENSMUSG00000021693	ENSMUST00000159772
ENSMUSG00000021693	ENSMUST00000117423
ENSMUSG00000021693	ENSMUST00000117539
ENSMUSG00000021693	ENSMUST00000146395
ENSMUSG00000043605	ENSMUST00000216179
ENSMUSG00000043605	ENSMUST00000059512
ENSMUSG00000003438	ENSMUST00000081946
ENSMUSG00000045215	ENSMUST00000239326
ENSMUSG00000045215	ENSMUST00000120223
ENSMUSG00000045215	ENSMUST00000097655
ENSMUSG00000049950	ENSMUST00000062672
ENSMUSG00000028464	ENSMUST00000030184
ENSMUSG00000028464	ENSMUST00000107914
ENSMUSG00000028464	ENSMUST00000150592
ENSMUSG00000028464	ENSMUST00000107913
ENSMUSG00000042485	ENSMUST00000040715
ENSMUSG00000024665	ENSMUST00000025567
ENSMUSG00000024665	ENSMUST00000235937
ENSMUSG00000026415	ENSMUST00000112477
ENSMUSG00000026415	ENSMUST00000027670
ENSMUSG00000057229	ENSMUST00000077338
ENSMUSG00000057229	ENSMUST00000085953
ENSMUSG00000028233	ENSMUST00000052712
ENSMUSG00000026389	ENSMUST00000112641
ENSMUSG00000026389	ENSMUST00000112639
ENSMUSG00000026389	ENSMUST00000112640
ENSMUSG00000026389	ENSMUST00000140490
ENSMUSG00000026389	ENSMUST00000112643
ENSMUSG00000095189	ENSMUST00000096201
ENSMUSG00000095189	ENSMUST00000077501
ENSMUSG00000037017	ENSMUST00000062350
ENSMUSG00000037017	ENSMUST00000110961
ENSMUSG00000037017	ENSMUST00000080732
ENSMUSG00000037017	ENSMUST00000110960
ENSMUSG00000037017	ENSMUST00000142185
ENSMUSG00000037017	ENSMUST00000136425
ENSMUSG00000037017	ENSMUST00000110959
ENSMUSG00000026083	ENSMUST00000027252
ENSMUSG00000021738	ENSMUST00000223880
ENSMUSG00000021738	ENSMUST00000223714
ENSMUSG00000021738	ENSMUST00000022257
ENSMUSG00000021738	ENSMUST00000224315
ENSMUSG00000051379	ENSMUST00000110057
ENSMUSG00000051379	ENSMUST00000056760
ENSMUSG00000028314	ENSMUST00000029995
ENSMUSG00000028314	ENSMUST00000107671
ENSMUSG00000069041	ENSMUST00000091184
ENSMUSG00000050890	ENSMUST00000105877
ENSMUSG00000050890	ENSMUST00000061234
ENSMUSG00000050890	ENSMUST00000105876
ENSMUSG00000050890	ENSMUST00000145006
ENSMUSG00000050890	ENSMUST00000127857
ENSMUSG00000096273	ENSMUST00000220113
ENSMUSG00000096273	ENSMUST00000207529
ENSMUSG00000096273	ENSMUST00000096202
ENSMUSG00000096708	ENSMUST00000080801
ENSMUSG00000028300	ENSMUST00000084724
ENSMUSG00000028300	ENSMUST00000108126
ENSMUSG00000028300	ENSMUST00000108127
ENSMUSG00000048693	ENSMUST00000215565
ENSMUSG00000048693	ENSMUST00000058118
ENSMUSG00000046623	ENSMUST00000106090
ENSMUSG00000046623	ENSMUST00000060419
ENSMUSG00000026644	ENSMUST00000115089
ENSMUSG00000026644	ENSMUST00000228935
ENSMUSG00000060407	ENSMUST00000075552
ENSMUSG00000027870	ENSMUST00000029464
ENSMUSG00000030107	ENSMUST00000032198
ENSMUSG00000030107	ENSMUST00000204710
ENSMUSG00000059411	ENSMUST00000216562
ENSMUSG00000059411	ENSMUST00000076752
ENSMUSG00000020279	ENSMUST00000145401
ENSMUSG00000020279	ENSMUST00000128311
ENSMUSG00000020279	ENSMUST00000142396
ENSMUSG00000026307	ENSMUST00000027532
ENSMUSG00000026307	ENSMUST00000142488
ENSMUSG00000026307	ENSMUST00000124832
ENSMUSG00000026307	ENSMUST00000147523
ENSMUSG00000026307	ENSMUST00000145843
ENSMUSG00000026307	ENSMUST00000137074
ENSMUSG00000040127	ENSMUST00000047134
ENSMUSG00000031767	ENSMUST00000073521
ENSMUSG00000031767	ENSMUST00000066514
ENSMUSG00000031767	ENSMUST00000109109
ENSMUSG00000031767	ENSMUST00000147605
ENSMUSG00000031767	ENSMUST00000134593
ENSMUSG00000049173	ENSMUST00000056533
ENSMUSG00000059479	ENSMUST00000205281
ENSMUSG00000059479	ENSMUST00000076034
ENSMUSG00000054594	ENSMUST00000039507
ENSMUSG00000054594	ENSMUST00000108645
ENSMUSG00000054594	ENSMUST00000148012
ENSMUSG00000089717	ENSMUST00000095085
ENSMUSG00000060376	ENSMUST00000205808
ENSMUSG00000060376	ENSMUST00000071329
ENSMUSG00000035105	ENSMUST00000039516
ENSMUSG00000050994	ENSMUST00000172530
ENSMUSG00000050994	ENSMUST00000208717
ENSMUSG00000050994	ENSMUST00000045328
ENSMUSG00000050994	ENSMUST00000132573
ENSMUSG00000050994	ENSMUST00000179956
ENSMUSG00000051498	ENSMUST00000062315
ENSMUSG00000051498	ENSMUST00000201307
ENSMUSG00000051498	ENSMUST00000239485
ENSMUSG00000006288	ENSMUST00000006451
ENSMUSG00000006288	ENSMUST00000226768
ENSMUSG00000052299	ENSMUST00000039449
ENSMUSG00000052299	ENSMUST00000232095
ENSMUSG00000078511	ENSMUST00000105766
ENSMUSG00000054057	ENSMUST00000066163
ENSMUSG00000073952	ENSMUST00000216456
ENSMUSG00000073952	ENSMUST00000098203
ENSMUSG00000071477	ENSMUST00000095944
ENSMUSG00000071477	ENSMUST00000148362
ENSMUSG00000071477	ENSMUST00000147281
ENSMUSG00000071477	ENSMUST00000125385
ENSMUSG00000071477	ENSMUST00000114583
ENSMUSG00000078510	ENSMUST00000105763
ENSMUSG00000091494	ENSMUST00000166025
