GeneID	TransID
ENSG00000158869	ENST00000367992.FCER1G
ENSG00000112799	ENST00000379953.LY86
ENSG00000187758	ENST00000209668.ADH1A
ENSG00000141431	ENST00000681521.ASXL3
ENSG00000186334	ENST00000335230.SLC36A3
ENSG00000197057	ENST00000639862.DTHD1
ENSG00000065609	ENST00000439399.SNAP91
ENSG00000030304	ENST00000189978.MUSK
ENSG00000010704	ENST00000309234.HFE
ENSG00000100296	ENST00000490103.THOC5
ENSG00000071242	ENST00000481261.RPS6KA2
ENSG00000158296	ENST00000472148.SLC13A3
ENSG00000007516	ENST00000562208.BAIAP3
ENSG00000109794	ENST00000503432.FAM149A
ENSG00000249471	ENST00000336614.ZNF324B
ENSG00000162761	ENST00000342310.LMX1A
ENSG00000014138	ENST00000265465.POLA2
ENSG00000148814	ENST00000625755.LRRC27
ENSG00000111640	ENST00000396858.GAPDH
ENSG00000253831	ENST00000672100.ETV3L
ENSG00000120738	ENST00000239938.EGR1
ENSG00000142515	ENST00000593997.KLK3
ENSG00000126895	ENST00000370049.AVPR2
ENSG00000168491	ENST00000510617.CCDC110
ENSG00000198216	ENST00000367570.CACNA1E
ENSG00000133142	ENST00000472484.TCEAL4
ENSG00000162374	ENST00000652274.ELAVL4
ENSG00000166340	ENST00000682424.TPP1
ENSG00000185758	ENST00000541814.CLDN24
ENSG00000258289	ENST00000607599.CHURC1
ENSG00000104880	ENST00000668164.ARHGEF18
ENSG00000116774	ENST00000320334.OLFML3
ENSG00000062282	ENST00000376262.DGAT2
ENSG00000231924	ENST00000595356.PSG1
ENSG00000078674	ENST00000519253.PCM1
ENSG00000102547	ENST00000409308.CAB39L
ENSG00000109654	ENST00000675492.TRIM2
ENSG00000109519	ENST00000264954.GRPEL1
ENSG00000135436	ENST00000257894.FAM186B
ENSG00000187867	ENST00000669674.PALM3
ENSG00000126759	ENST00000377005.CFP
ENSG00000156738	ENST00000532073.MS4A1
ENSG00000148737	ENST00000627217.TCF7L2
ENSG00000159023	ENST00000643604.EPB41
ENSG00000150275	ENST00000395445.PCDH15
ENSG00000244682	ENST00000543859.FCGR2C
ENSG00000257017	ENST00000398131.HP
ENSG00000114812	ENST00000433647.VIPR1
ENSG00000080644	ENST00000326828.CHRNA3
ENSG00000183773	ENST00000434714.AIFM3
ENSG00000091844	ENST00000206262.RGS17
ENSG00000181458	ENST00000403410.TMEM45A
ENSG00000153815	ENST00000539778.CMIP
ENSG00000205838	ENST00000514080.TTC23L
ENSG00000077420	ENST00000376236.APBB1IP
ENSG00000185614	ENST00000333323.INKA1
ENSG00000173692	ENST00000677158.PSMD1
ENSG00000135480	ENST00000331817.KRT7
ENSG00000180353	ENST00000428394.HCLS1
ENSG00000062598	ENST00000352077.ELMO2
ENSG00000089820	ENST00000370028.ARHGAP4
ENSG00000155324	ENST00000511134.GRAMD2B
ENSG00000204501	ENST00000376152.PRAMEF15
ENSG00000146707	ENST00000310842.POMZP3
ENSG00000197748	ENST00000357060.CFAP43
ENSG00000116586	ENST00000368302.LAMTOR2
ENSG00000165714	ENST00000542728.BORCS5
ENSG00000139132	ENST00000534526.FGD4
ENSG00000175287	ENST00000372592.PHYHD1
ENSG00000213145	ENST00000330233.CRIP1
ENSG00000132781	ENST00000372115.MUTYH
ENSG00000180479	ENST00000451802.ZNF571
ENSG00000196408	ENST00000356120.NOXO1
ENSG00000100836	ENST00000557702.PABPN1
ENSG00000066336	ENST00000227163.SPI1
ENSG00000126214	ENST00000634686.KLC1
ENSG00000138100	ENST00000380075.TRIM54
ENSG00000076108	ENST00000379441.BAZ2A
ENSG00000064270	ENST00000416219.ATP2C2
ENSG00000124839	ENST00000264601.RAB17
ENSG00000229937	ENST00000506618.PRPS1L1
ENSG00000169840	ENST00000302945.GSX1
ENSG00000151726	ENST00000513317.ACSL1
ENSG00000198561	ENST00000529526.CTNND1
ENSG00000188234	ENST00000448048.AGAP4
ENSG00000157193	ENST00000659993.LRP8
ENSG00000187109	ENST00000549596.NAP1L1
ENSG00000160570	ENST00000595337.DEDD2
ENSG00000166263	ENST00000434978.STXBP4
ENSG00000264364	ENST00000579991.DYNLL2
ENSG00000165164	ENST00000378653.CFAP47
ENSG00000196182	ENST00000373132.STK40
ENSG00000185774	ENST00000382149.KCNIP4
ENSG00000158792	ENST00000289805.SPATA2L
ENSG00000175662	ENST00000318094.TOM1L2
ENSG00000132274	ENST00000379965.TRIM22
ENSG00000270885	ENST00000603017.RASL10B
ENSG00000184937	ENST00000332351.WT1
ENSG00000139269	ENST00000266646.INHBE
ENSG00000164830	ENST00000531443.OXR1
ENSG00000048140	ENST00000508164.TSPAN17
ENSG00000144331	ENST00000409343.ZNF385B
ENSG00000254901	ENST00000477565.BORCS8
ENSG00000186132	ENST00000334816.C2orf76
ENSG00000156650	ENST00000372725.KAT6B
ENSG00000165370	ENST00000651716.GPR101
ENSG00000165891	ENST00000416496.E2F7
ENSG00000183117	ENST00000602723.CSMD1
ENSG00000171813	ENST00000305233.PWWP2B
ENSG00000147140	ENST00000373841.NONO
ENSG00000108255	ENST00000225387.CRYBA1
ENSG00000163468	ENST00000295688.CCT3
ENSG00000124257	ENST00000372518.NEURL2
ENSG00000182050	ENST00000621808.MGAT4C
ENSG00000006283	ENST00000505165.CACNA1G
ENSG00000165643	ENST00000425225.SOHLH1
ENSG00000041880	ENST00000398755.PARP3
ENSG00000130164	ENST00000558013.LDLR
ENSG00000140264	ENST00000409646.SERF2
ENSG00000131778	ENST00000361293.CHD1L
ENSG00000169789	ENST00000303728.PRY
ENSG00000112787	ENST00000434748.FBRSL1
ENSG00000135094	ENST00000257549.SDS
ENSG00000100483	ENST00000395860.VCPKMT
ENSG00000198488	ENST00000622824.B3GNT6
ENSG00000132591	ENST00000254928.ERAL1
ENSG00000141837	ENST00000635895.CACNA1A
ENSG00000108604	ENST00000225742.SMARCD2
ENSG00000185499	ENST00000368398.MUC1
ENSG00000105497	ENST00000262259.ZNF175
ENSG00000104064	ENST00000543881.GABPB1
ENSG00000104067	ENST00000346128.TJP1
ENSG00000127314	ENST00000540209.RAP1B
ENSG00000174197	ENST00000566586.MGA
ENSG00000170011	ENST00000396217.MYRIP
ENSG00000126777	ENST00000395314.KTN1
ENSG00000130414	ENST00000444548.NDUFA10
ENSG00000137204	ENST00000372589.SLC22A7
ENSG00000061938	ENST00000673420.TNK2
ENSG00000180113	ENST00000544460.TDRD6
ENSG00000127507	ENST00000594294.ADGRE2
ENSG00000119705	ENST00000238688.SLIRP
ENSG00000187954	ENST00000438911.CYHR1
ENSG00000148798	ENST00000369849.INA
ENSG00000143322	ENST00000344730.ABL2
ENSG00000163462	ENST00000392451.TRIM46
ENSG00000164122	ENST00000512254.ASB5
ENSG00000177352	ENST00000321895.CCDC71
ENSG00000147862	ENST00000646622.NFIB
ENSG00000070985	ENST00000155858.TRPM5
ENSG00000140538	ENST00000394480.NTRK3
ENSG00000163749	ENST00000682701.CCDC158
ENSG00000070814	ENST00000445265.TCOF1
ENSG00000167182	ENST00000376741.SP2
ENSG00000113448	ENST00000340635.PDE4D
ENSG00000124733	ENST00000645410.MEA1
ENSG00000007168	ENST00000676353.PAFAH1B1
ENSG00000100578	ENST00000354386.KIAA0586
ENSG00000183891	ENST00000333610.TTC32
ENSG00000177119	ENST00000679426.ANO6
ENSG00000182346	ENST00000329625.DAOA
ENSG00000122986	ENST00000439744.HVCN1
ENSG00000178473	ENST00000380433.UCN3
ENSG00000170017	ENST00000306107.ALCAM
ENSG00000182196	ENST00000392435.ARL6IP4
ENSG00000184486	ENST00000328345.POU3F2
ENSG00000141556	ENST00000684760.TBCD
ENSG00000163481	ENST00000295704.RNF25
ENSG00000240021	ENST00000319416.TEX35
ENSG00000056972	ENST00000340026.TRAF3IP2
ENSG00000173692	ENST00000677180.PSMD1
ENSG00000107105	ENST00000380110.ELAVL2
ENSG00000165566	ENST00000515384.AMER2
ENSG00000149294	ENST00000531044.NCAM1
ENSG00000130699	ENST00000252996.TAF4
ENSG00000188732	ENST00000409192.FAM221A
ENSG00000072121	ENST00000676620.ZFYVE26
ENSG00000163041	ENST00000667897.H3-3A
ENSG00000285913	ENST00000647769.FAM90A18P
ENSG00000249915	ENST00000264933.PDCD6
ENSG00000258881	ENST00000606025.AC007040.11
ENSG00000168214	ENST00000345843.RBPJ
ENSG00000116251	ENST00000234875.RPL22
ENSG00000081051	ENST00000226359.AFP
ENSG00000011143	ENST00000393119.MKS1
ENSG00000065675	ENST00000539722.PRKCQ
ENSG00000155659	ENST00000374737.VSIG4
ENSG00000121988	ENST00000401392.ZRANB3
ENSG00000125991	ENST00000357394.ERGIC3
ENSG00000141668	ENST00000269503.CBLN2
ENSG00000243660	ENST00000652684.ZNF487
ENSG00000166959	ENST00000300226.MS4A8
ENSG00000183696	ENST00000331803.UPP1
ENSG00000137872	ENST00000536845.SEMA6D
ENSG00000197532	ENST00000641282.OR6Y1
ENSG00000167741	ENST00000381550.GGT6
ENSG00000018510	ENST00000680770.AGPS
ENSG00000130396	ENST00000447894.AFDN
ENSG00000113946	ENST00000264734.CLDN16
ENSG00000198498	ENST00000358572.TMA16
ENSG00000135605	ENST00000381501.TEC
ENSG00000111640	ENST00000229239.GAPDH
ENSG00000168487	ENST00000306385.BMP1
ENSG00000128563	ENST00000496391.PRKRIP1
ENSG00000154645	ENST00000299295.CHODL
ENSG00000204843	ENST00000394003.DCTN1
ENSG00000090006	ENST00000308370.LTBP4
ENSG00000079739	ENST00000371084.PGM1
ENSG00000165685	ENST00000381923.TMEM52B
ENSG00000009844	ENST00000367630.VTA1
ENSG00000176681	ENST00000393465.LRRC37A
ENSG00000174516	ENST00000320740.PELI3
ENSG00000150394	ENST00000577390.CDH8
ENSG00000134262	ENST00000369569.AP4B1
ENSG00000196171	ENST00000359610.OR6K2
ENSG00000158623	ENST00000425248.COPG2
ENSG00000134291	ENST00000429772.TMEM106C
ENSG00000172116	ENST00000431506.CD8B
ENSG00000100439	ENST00000428304.ABHD4
ENSG00000164733	ENST00000678598.CTSB
ENSG00000102290	ENST00000373088.PCDH11X
ENSG00000171532	ENST00000302584.NEUROD2
ENSG00000184478	ENST00000641905.OR56A3
ENSG00000159455	ENST00000368780.LCE2B
ENSG00000186431	ENST00000391724.FCAR
ENSG00000075702	ENST00000680564.WDR62
ENSG00000078328	ENST00000675459.RBFOX1
ENSG00000197753	ENST00000651676.LHFPL5
ENSG00000078900	ENST00000378290.TP73
ENSG00000136352	ENST00000518149.NKX2-1
ENSG00000135185	ENST00000423734.TMEM243
ENSG00000154978	ENST00000418904.VOPP1
ENSG00000196277	ENST00000357716.GRM7
ENSG00000075711	ENST00000346964.DLG1
ENSG00000153495	ENST00000283547.TEX29
ENSG00000172543	ENST00000528419.CTSW
ENSG00000196188	ENST00000678498.CTSE
ENSG00000092531	ENST00000249647.SNAP23
ENSG00000068024	ENST00000543185.HDAC4
ENSG00000174453	ENST00000312504.VWC2L
ENSG00000181163	ENST00000677357.NPM1
ENSG00000170909	ENST00000351806.OSCAR
ENSG00000165091	ENST00000651183.TMC1
ENSG00000204655	ENST00000416766.MOG
ENSG00000185803	ENST00000675888.SLC52A2
ENSG00000130164	ENST00000557933.LDLR
ENSG00000139899	ENST00000267406.CBLN3
ENSG00000187634	ENST00000617307.SAMD11
ENSG00000104313	ENST00000419131.EYA1
ENSG00000135164	ENST00000432937.DMTF1
ENSG00000144134	ENST00000409875.RABL2A
ENSG00000175662	ENST00000535933.TOM1L2
ENSG00000117054	ENST00000370841.ACADM
ENSG00000196878	ENST00000356082.LAMB3
ENSG00000160161	ENST00000291495.CILP2
ENSG00000177889	ENST00000550657.UBE2N
ENSG00000152601	ENST00000357472.MBNL1
ENSG00000011009	ENST00000374514.LYPLA2
ENSG00000070047	ENST00000416188.PHRF1
ENSG00000167139	ENST00000562056.TBC1D21
ENSG00000163357	ENST00000423025.DCST1
ENSG00000088247	ENST00000398148.KHSRP
ENSG00000163938	ENST00000418458.GNL3
ENSG00000138674	ENST00000513858.SEC31A
ENSG00000090266	ENST00000476279.NDUFB2
ENSG00000167552	ENST00000552924.TUBA1A
ENSG00000138085	ENST00000405489.ATRAID
ENSG00000103248	ENST00000381214.MTHFSD
ENSG00000172575	ENST00000561180.RASGRP1
ENSG00000127990	ENST00000647018.SGCE
ENSG00000140995	ENST00000563795.DEF8
ENSG00000172269	ENST00000682791.DPAGT1
ENSG00000161640	ENST00000426971.SIGLEC11
ENSG00000168610	ENST00000264657.STAT3
ENSG00000146856	ENST00000435976.AGBL3
ENSG00000048740	ENST00000632065.CELF2
ENSG00000182389	ENST00000637762.CACNB4
ENSG00000204767	ENST00000377365.INSYN2B
ENSG00000158711	ENST00000289703.ELK4
ENSG00000075413	ENST00000560417.MARK3
ENSG00000111012	ENST00000228606.CYP27B1
ENSG00000136870	ENST00000259395.ZNF189
ENSG00000146373	ENST00000359704.RNF217
ENSG00000215301	ENST00000644073.DDX3X
ENSG00000111775	ENST00000229379.COX6A1
ENSG00000269313	ENST00000616266.MAGIX
ENSG00000154438	ENST00000284629.ASZ1
ENSG00000129221	ENST00000250087.AIPL1
ENSG00000134326	ENST00000458098.CMPK2
ENSG00000122223	ENST00000368034.CD244
ENSG00000128463	ENST00000249209.EMC4
ENSG00000101443	ENST00000372676.WFDC2
ENSG00000161249	ENST00000467637.DMKN
ENSG00000135048	ENST00000377066.CEMIP2
ENSG00000183889	ENST00000381497.AC138969.4
ENSG00000157823	ENST00000560940.AP3S2
ENSG00000184702	ENST00000438754.SEPTIN5
ENSG00000012779	ENST00000542434.ALOX5
ENSG00000165794	ENST00000298681.SLC39A2
ENSG00000243566	ENST00000334348.UPK3B
ENSG00000161849	ENST00000257951.KRT84
ENSG00000100650	ENST00000553635.SRSF5
ENSG00000244482	ENST00000396365.LILRA6
ENSG00000023041	ENST00000683505.ZDHHC6
ENSG00000150672	ENST00000376104.DLG2
ENSG00000102763	ENST00000379310.VWA8
ENSG00000132746	ENST00000530069.ALDH3B2
ENSG00000152402	ENST00000526355.GUCY1A2
ENSG00000179604	ENST00000439510.CDC42EP4
ENSG00000126858	ENST00000581094.RHOT1
ENSG00000112245	ENST00000648894.PTP4A1
ENSG00000100578	ENST00000619722.KIAA0586
ENSG00000049768	ENST00000518685.FOXP3
ENSG00000107897	ENST00000677141.ACBD5
ENSG00000169393	ENST00000619003.ELSPBP1
ENSG00000213920	ENST00000288087.MDP1
ENSG00000163145	ENST00000295297.C1QTNF7
ENSG00000164402	ENST00000448933.SEPTIN8
ENSG00000133392	ENST00000300036.MYH11
ENSG00000120253	ENST00000340413.NUP43
ENSG00000100393	ENST00000263253.EP300
ENSG00000197472	ENST00000339986.ZNF695
ENSG00000189077	ENST00000417509.TMEM120A
ENSG00000128594	ENST00000249363.LRRC4
ENSG00000120696	ENST00000379483.KBTBD7
ENSG00000116350	ENST00000373795.SRSF4
ENSG00000127993	ENST00000265732.RBM48
ENSG00000152223	ENST00000282041.EPG5
ENSG00000029363	ENST00000527759.BCLAF1
ENSG00000119547	ENST00000491143.ONECUT2
ENSG00000126091	ENST00000643252.ST3GAL3
ENSG00000135392	ENST00000357606.DNAJC14
ENSG00000143603	ENST00000271915.KCNN3
ENSG00000166986	ENST00000262027.MARS1
ENSG00000103544	ENST00000448695.VPS35L
ENSG00000165899	ENST00000547103.OTOGL
ENSG00000171236	ENST00000306390.LRG1
ENSG00000077721	ENST00000371558.UBE2A
ENSG00000138138	ENST00000680024.ATAD1
ENSG00000058085	ENST00000264144.LAMC2
ENSG00000198874	ENST00000615572.TYW1
ENSG00000102174	ENST00000379374.PHEX
ENSG00000120137	ENST00000239231.PANK3
ENSG00000110169	ENST00000265983.HPX
ENSG00000196504	ENST00000410080.PRPF40A
ENSG00000147394	ENST00000318529.ZNF185
ENSG00000181752	ENST00000313447.OR8K5
ENSG00000188130	ENST00000622558.MAPK12
ENSG00000163254	ENST00000282141.CRYGC
ENSG00000086506	ENST00000199708.HBQ1
ENSG00000211895	ENST00000641837.IGHA1
ENSG00000140534	ENST00000268138.TICRR
ENSG00000182793	ENST00000370989.GSTA5
ENSG00000189233	ENST00000413272.NUGGC
ENSG00000196151	ENST00000409124.WDSUB1
ENSG00000179915	ENST00000406316.NRXN1
ENSG00000157654	ENST00000302798.PALM2AKAP2
ENSG00000131238	ENST00000433473.PPT1
ENSG00000131044	ENST00000535842.TTLL9
ENSG00000147010	ENST00000397821.SH3KBP1
ENSG00000111679	ENST00000399448.PTPN6
ENSG00000173207	ENST00000308987.CKS1B
ENSG00000013375	ENST00000513973.PGM3
ENSG00000174579	ENST00000309993.MSL2
ENSG00000081803	ENST00000449022.CADPS2
ENSG00000105357	ENST00000376970.MYH14
ENSG00000163126	ENST00000318357.ANKRD23
ENSG00000154832	ENST00000412036.CXXC1
ENSG00000115107	ENST00000393110.STEAP3
ENSG00000135314	ENST00000610330.KHDC1
ENSG00000079313	ENST00000643515.REXO1
ENSG00000167555	ENST00000360465.ZNF528
ENSG00000112992	ENST00000654405.NNT
ENSG00000090534	ENST00000650229.THPO
ENSG00000148308	ENST00000342018.GTF3C5
ENSG00000160753	ENST00000368352.RUSC1
ENSG00000088836	ENST00000647296.SLC4A11
ENSG00000105143	ENST00000594383.SLC1A6
ENSG00000168502	ENST00000306329.MTCL1
ENSG00000168610	ENST00000389272.STAT3
ENSG00000164074	ENST00000398965.ABHD18
ENSG00000225396	ENST00000419795.FAM236D
ENSG00000172421	ENST00000305286.EFCAB3
ENSG00000092036	ENST00000342454.HAUS4
ENSG00000141905	ENST00000590282.NFIC
ENSG00000214107	ENST00000397550.MAGEB1
ENSG00000112514	ENST00000488478.CUTA
ENSG00000185808	ENST00000360525.PIGP
ENSG00000101109	ENST00000372806.STK4
ENSG00000175203	ENST00000548249.DCTN2
ENSG00000056998	ENST00000639373.GYG2
ENSG00000214193	ENST00000505871.SH3D21
ENSG00000133250	ENST00000255616.ZNF414
ENSG00000131398	ENST00000477616.KCNC3
ENSG00000137203	ENST00000319516.TFAP2A
ENSG00000169194	ENST00000304506.IL13
ENSG00000117222	ENST00000367164.RBBP5
ENSG00000125995	ENST00000374078.ROMO1
ENSG00000105321	ENST00000221922.CCDC9
ENSG00000108591	ENST00000395726.DRG2
ENSG00000132676	ENST00000421487.DAP3
ENSG00000175564	ENST00000426995.UCP3
ENSG00000173917	ENST00000330070.HOXB2
ENSG00000175294	ENST00000312106.CATSPER1
ENSG00000161509	ENST00000293190.GRIN2C
ENSG00000175224	ENST00000530500.ATG13
ENSG00000128000	ENST00000221355.ZNF780B
ENSG00000089127	ENST00000540589.OAS1
ENSG00000162174	ENST00000415229.ASRGL1
ENSG00000072736	ENST00000329524.NFATC3
ENSG00000260903	ENST00000562532.XKR7
ENSG00000023330	ENST00000394965.ALAS1
ENSG00000073712	ENST00000341590.FERMT2
ENSG00000143549	ENST00000330188.TPM3
ENSG00000145020	ENST00000427987.AMT
ENSG00000020922	ENST00000393241.MRE11
ENSG00000135218	ENST00000435819.CD36
ENSG00000037474	ENST00000264670.NSUN2
ENSG00000196832	ENST00000357366.OR11G2
ENSG00000178882	ENST00000546355.RFLNA
ENSG00000257923	ENST00000646649.CUX1
ENSG00000169064	ENST00000675490.ZBBX
ENSG00000203666	ENST00000447569.EFCAB2
ENSG00000100412	ENST00000678788.ACO2
ENSG00000154511	ENST00000613902.DIPK1A
ENSG00000173262	ENST00000431042.SLC2A14
ENSG00000166415	ENST00000396328.WDR72
ENSG00000130021	ENST00000412827.PUDP
ENSG00000156475	ENST00000394414.PPP2R2B
ENSG00000196415	ENST00000234347.PRTN3
ENSG00000067842	ENST00000349466.ATP2B3
ENSG00000120211	ENST00000239316.INSL4
ENSG00000143816	ENST00000272164.WNT9A
ENSG00000124155	ENST00000279036.PIGT
ENSG00000186575	ENST00000361676.NF2
ENSG00000074201	ENST00000263309.CLNS1A
ENSG00000162374	ENST00000651347.ELAVL4
ENSG00000147872	ENST00000276914.PLIN2
ENSG00000088053	ENST00000310373.GP6
ENSG00000164081	ENST00000457573.TEX264
ENSG00000279116	ENST00000624618.OR8D2
ENSG00000213614	ENST00000567159.HEXA
ENSG00000197124	ENST00000397165.ZNF682
ENSG00000157601	ENST00000398600.MX1
ENSG00000148019	ENST00000642214.CEP78
ENSG00000166847	ENST00000568589.DCTN5
ENSG00000186038	ENST00000425359.HTR3E
ENSG00000138606	ENST00000560540.SHF
ENSG00000088888	ENST00000428216.MAVS
ENSG00000149294	ENST00000615285.NCAM1
ENSG00000104635	ENST00000381237.SLC39A14
ENSG00000171189	ENST00000327783.GRIK1
ENSG00000197102	ENST00000681574.DYNC1H1
ENSG00000176209	ENST00000438528.SMIM19
ENSG00000143776	ENST00000366767.CDC42BPA
ENSG00000175768	ENST00000544379.TOMM5
ENSG00000142583	ENST00000377424.SLC2A5
ENSG00000147124	ENST00000377065.ZNF41
ENSG00000124357	ENST00000244204.NAGK
ENSG00000196267	ENST00000322146.ZNF836
ENSG00000112232	ENST00000281156.KHDRBS2
ENSG00000142002	ENST00000262960.DPP9
ENSG00000157654	ENST00000374531.PALM2AKAP2
ENSG00000181830	ENST00000442528.SLC35C1
ENSG00000124092	ENST00000432255.CTCFL
ENSG00000111667	ENST00000389231.USP5
ENSG00000197044	ENST00000357901.ZNF441
ENSG00000050405	ENST00000341247.LIMA1
ENSG00000063587	ENST00000650114.ZNF275
ENSG00000109182	ENST00000226432.CWH43
ENSG00000184990	ENST00000329967.SIVA1
ENSG00000178202	ENST00000434945.POGLUT3
ENSG00000100417	ENST00000216259.PMM1
ENSG00000160194	ENST00000354250.NDUFV3
ENSG00000166734	ENST00000299957.GOLM2
ENSG00000132305	ENST00000442664.IMMT
ENSG00000169575	ENST00000302273.VPREB1
ENSG00000171793	ENST00000649864.CTPS1
ENSG00000211842	ENST00000390490.TRAJ47
ENSG00000141499	ENST00000431639.WRAP53
ENSG00000152217	ENST00000649279.SETBP1
ENSG00000165475	ENST00000643750.CRYL1
ENSG00000162733	ENST00000367921.DDR2
ENSG00000072682	ENST00000401867.P4HA2
ENSG00000105699	ENST00000354900.LSR
ENSG00000099917	ENST00000382974.MED15
ENSG00000196460	ENST00000428343.RFX8
ENSG00000169683	ENST00000306688.LRRC45
ENSG00000132026	ENST00000589272.RTBDN
ENSG00000125741	ENST00000323060.OPA3
ENSG00000215305	ENST00000380445.VPS16
ENSG00000137285	ENST00000259818.TUBB2B
ENSG00000154124	ENST00000284274.OTULIN
ENSG00000123405	ENST00000435572.NFE2
ENSG00000140090	ENST00000532405.SLC24A4
ENSG00000116106	ENST00000409854.EPHA4
ENSG00000123901	ENST00000243673.GPR83
ENSG00000117707	ENST00000498508.PROX1
ENSG00000198625	ENST00000454264.MDM4
ENSG00000171385	ENST00000302127.KCND3
ENSG00000118156	ENST00000391901.ZNF541
ENSG00000054392	ENST00000537898.HHAT
ENSG00000205857	ENST00000640040.NANOGNB
ENSG00000148341	ENST00000416629.SH3GLB2
ENSG00000180376	ENST00000394672.CCDC66
ENSG00000183632	ENST00000569420.TP53TG3
ENSG00000185697	ENST00000522677.MYBL1
ENSG00000149257	ENST00000533603.SERPINH1
ENSG00000222011	ENST00000413034.FAM185A
ENSG00000152439	ENST00000282292.ZNF773
ENSG00000133318	ENST00000540798.RTN3
ENSG00000004487	ENST00000400181.KDM1A
ENSG00000204403	ENST00000422698.CASP12
ENSG00000140104	ENST00000547315.CLBA1
ENSG00000106333	ENST00000223061.PCOLCE
ENSG00000153044	ENST00000515001.CENPH
ENSG00000129744	ENST00000250693.ART1
ENSG00000143727	ENST00000272065.ACP1
ENSG00000013375	ENST00000509219.PGM3
ENSG00000063241	ENST00000425675.ISOC2
ENSG00000129295	ENST00000620350.LRRC6
ENSG00000165949	ENST00000620396.IFI27
ENSG00000138615	ENST00000261883.CILP
ENSG00000100106	ENST00000403663.TRIOBP
ENSG00000204859	ENST00000377674.ZBTB48
ENSG00000167434	ENST00000300900.CA4
ENSG00000164830	ENST00000517566.OXR1
ENSG00000164175	ENST00000296589.SLC45A2
ENSG00000067829	ENST00000217901.IDH3G
ENSG00000125351	ENST00000345865.UPF3B
ENSG00000196517	ENST00000372310.SLC6A9
ENSG00000114439	ENST00000416476.BBX
ENSG00000157680	ENST00000288490.DGKI
ENSG00000233822	ENST00000606613.H2BC15
ENSG00000165188	ENST00000489339.RNF183
ENSG00000149043	ENST00000341958.SYT8
ENSG00000103245	ENST00000251588.CIAO3
ENSG00000166265	ENST00000299340.CYYR1
ENSG00000148408	ENST00000277549.CACNA1B
ENSG00000029153	ENST00000544915.ARNTL2
ENSG00000143889	ENST00000449105.HNRNPLL
ENSG00000125869	ENST00000246070.LAMP5
ENSG00000127586	ENST00000455171.CHTF18
ENSG00000126353	ENST00000246657.CCR7
ENSG00000197487	ENST00000590002.GALP
ENSG00000100722	ENST00000336693.ZC3H14
ENSG00000115592	ENST00000529249.PRKAG3
ENSG00000006210	ENST00000565912.CX3CL1
ENSG00000177225	ENST00000524550.GATD1
ENSG00000172123	ENST00000452764.SLFN12
ENSG00000131095	ENST00000638281.GFAP
ENSG00000105711	ENST00000675741.SCN1B
ENSG00000269858	ENST00000303961.EGLN2
ENSG00000167034	ENST00000523261.NKX3-1
ENSG00000196482	ENST00000366940.ESRRG
ENSG00000197283	ENST00000628646.SYNGAP1
ENSG00000157764	ENST00000646891.BRAF
ENSG00000126903	ENST00000369649.SLC10A3
ENSG00000182415	ENST00000250838.CDY2A
ENSG00000133739	ENST00000414626.LRRCC1
ENSG00000012048	ENST00000493795.BRCA1
ENSG00000114841	ENST00000420323.DNAH1
ENSG00000156256	ENST00000399975.USP16
ENSG00000170525	ENST00000379775.PFKFB3
ENSG00000081189	ENST00000636998.MEF2C
ENSG00000167733	ENST00000339423.HSD11B1L
ENSG00000283567	ENST00000635964.C19orf85
ENSG00000010030	ENST00000340181.ETV7
ENSG00000253846	ENST00000612503.PCDHGA10
ENSG00000104055	ENST00000622115.TGM5
ENSG00000066583	ENST00000173527.ISOC1
ENSG00000035115	ENST00000403712.SH3YL1
ENSG00000128534	ENST00000249299.LSM8
ENSG00000213171	ENST00000368820.LINGO4
ENSG00000170909	ENST00000617140.OSCAR
ENSG00000176020	ENST00000320431.AMIGO3
ENSG00000078814	ENST00000618182.MYH7B
ENSG00000118579	ENST00000237380.MED28
ENSG00000145088	ENST00000451944.EAF2
ENSG00000110080	ENST00000444328.ST3GAL4
ENSG00000156113	ENST00000639913.KCNMA1
ENSG00000178381	ENST00000401903.ZFAND2A
ENSG00000198363	ENST00000379454.ASPH
ENSG00000000457	ENST00000367771.SCYL3
ENSG00000138030	ENST00000260598.KHK
ENSG00000069869	ENST00000506154.NEDD4
ENSG00000103549	ENST00000324685.RNF40
ENSG00000185864	ENST00000415645.NPIPB4
ENSG00000102531	ENST00000492622.FNDC3A
ENSG00000123143	ENST00000242783.PKN1
ENSG00000087250	ENST00000570176.MT3
ENSG00000187824	ENST00000455996.TMEM220
ENSG00000136193	ENST00000434476.SCRN1
ENSG00000168066	ENST00000377390.SF1
ENSG00000101911	ENST00000398491.PRPS2
ENSG00000135931	ENST00000683112.ARMC9
ENSG00000148426	ENST00000622831.PROSER2
ENSG00000082898	ENST00000676771.XPO1
ENSG00000126460	ENST00000246794.PRRG2
ENSG00000099256	ENST00000376378.PRTFDC1
ENSG00000269405	ENST00000625106.NXF2
ENSG00000147642	ENST00000408889.SYBU
ENSG00000079385	ENST00000358394.CEACAM1
ENSG00000180090	ENST00000323404.OR3A1
ENSG00000178235	ENST00000674365.SLITRK1
ENSG00000135503	ENST00000541224.ACVR1B
ENSG00000014123	ENST00000369278.UFL1
ENSG00000134874	ENST00000361396.DZIP1
ENSG00000110911	ENST00000644495.SLC11A2
ENSG00000099866	ENST00000619333.MADCAM1
