geneId	TransID
PCNT	PCNT_rna-XM_025152463.1
PCNT	PCNT_rna-XM_025152469.1
PCNT	PCNT_rna-XM_025152467.1
PCNT	PCNT_rna-XM_004942560.3
PCNT	PCNT_rna-XM_015289209.2
PCNT	PCNT_rna-XM_025152468.1
PCNT	PCNT_rna-XM_025152464.1
PCNT	PCNT_rna-XM_025152457.1
PCNT	PCNT_rna-XM_025152460.1
PCNT	PCNT_rna-XM_025152466.1
PCNT	PCNT_rna-XM_025152461.1
PCNT	PCNT_rna-XM_025152459.1
DBI	DBI_rna-NM_204576.1
BAZ2B	BAZ2B_rna-XM_015290139.2
BAZ2B	BAZ2B_rna-XM_025152129.1
BAZ2B	BAZ2B_rna-XM_025152128.1
BAZ2B	BAZ2B_rna-XM_015290140.2
BAZ2B	BAZ2B_rna-XM_015290144.2
BAZ2B	BAZ2B_rna-XM_025152121.1
BAZ2B	BAZ2B_rna-XM_015290147.2
BAZ2B	BAZ2B_rna-XM_025152119.1
BAZ2B	BAZ2B_rna-XM_015290136.2
BAZ2B	BAZ2B_rna-XM_025152130.1
BAZ2B	BAZ2B_rna-XM_025152123.1
BAZ2B	BAZ2B_rna-XM_025152125.1
BAZ2B	BAZ2B_rna-XM_025152122.1
BAZ2B	BAZ2B_rna-XM_025152127.1
BAZ2B	BAZ2B_rna-XM_025152124.1
BAZ2B	BAZ2B_rna-XM_015290145.2
BAZ2B	BAZ2B_rna-XM_015290143.2
BAZ2B	BAZ2B_rna-NM_204677.1
CXCR4	CXCR4_rna-NM_204617.2
reg_13894	rna-XM_003641647.4
reg_13895	ENSGALT00000019286.6
reg_13895	rna-XM_015289963.2
ACVR1C	ACVR1C_rna-XM_015290189.2
ACVR1C	ACVR1C_rna-XM_422170.6
ACVR1C	ACVR1C_rna-XM_015290188.2
INHA	INHA_ENSGALT00000091447.1
INHA	INHA_rna-NM_001031257.1
reg_13898	rna-XM_004942988.3
reg_13898	rna-XM_025152332.1
reg_13899	ENSGALT00000053391.2
reg_13899	rna-XM_004942903.3
reg_13899	rna-XM_015290036.2
IQCB1	IQCB1_ENSGALT00000088755.2
IQCB1	IQCB1_rna-XM_015290003.2
HDAC4	HDAC4_rna-XM_025152076.1
HDAC4	HDAC4_rna-XM_015289095.2
HDAC4	HDAC4_rna-XM_015289093.2
HDAC4	HDAC4_rna-XM_015289088.2
HDAC4	HDAC4_rna-XM_015289087.2
HDAC4	HDAC4_rna-NM_204313.1
HDAC4	HDAC4_rna-XM_015289090.2
HDAC4	HDAC4_rna-XM_015289096.2
HDAC4	HDAC4_rna-XM_025152075.1
HDAC4	HDAC4_rna-XM_015289091.2
HDAC4	HDAC4_rna-XM_015289089.2
HDAC4	HDAC4_rna-XM_025152077.1
HDAC4	HDAC4_rna-XM_015289092.2
RFTN2	RFTN2_rna-XM_015289409.2
RFTN2	RFTN2_rna-XM_015289408.2
CFAP221	CFAP221_rna-XM_422119.6
PHOSPHO2	PHOSPHO2_rna-XM_004942754.3
MYL1	MYL1_rna-XM_015289140.2
reg_13906	ENSGALT00000074266.2
reg_13906	rna-NM_001305679.1
reg_13906	rna-NM_001001733.2
WDSUB1	rna-XM_025152256.1
WDSUB1	WDSUB1_rna-XM_015290154.1
WDSUB1	WDSUB1_rna-XM_025152249.1
reg_13908	rna-XM_025152593.1
reg_13908	rna-XM_025152590.1
reg_13908	rna-XM_025152589.1
reg_13908	rna-XM_025152592.1
reg_13908	rna-XM_025152588.1
RBM43	RBM43_rna-XM_015289869.2
RBM43	RBM43_rna-XM_004943032.3
RBM43	RBM43_rna-XM_025152569.1
STAT1	STAT1_rna-XM_025152161.1
STAT1	STAT1_rna-XM_015289392.2
STAT1	STAT1_rna-NM_001012914.1
PLCL1	PLCL1_rna-XM_421916.6
RPL37A	RPL37A_rna-XM_025152483.1
RPL37A	RPL37A_rna-XM_422070.6
G6PC2	G6PC2_ENSGALT00000017723.6
G6PC2	G6PC2_rna-XM_422017.5
G6PC2	G6PC2_rna-XM_004942770.3
G6PC2	G6PC2_rna-XM_004942769.3
ACADL	ACADL_rna-NM_001006511.2
ACADL	ACADL_ENSGALT00000087517.2
COPS8	COPS8_ENSGALT00000082530.2
COPS8	COPS8_rna-XM_015289171.2
reg_13916	rna-XM_015289606.2
reg_13916	ENSGALT00000103771.1
GORASP2	GORASP2_rna-XM_015289644.2
GORASP2	GORASP2_ENSGALT00000015612.6
reg_13918	rna-XM_025152192.1
reg_13918	rna-NM_001252031.1
reg_13918	ENSGALT00000100093.1
reg_13918	rna-XM_025152193.1
SSB	SSB_ENSGALT00000084239.2
GMPPA	GMPPA_rna-XM_015290113.2
GMPPA	GMPPA_rna-XM_015290112.2
WDR12	WDR12_rna-XM_015289504.2
WDR12	WDR12_ENSGALT00000013803.6
COL3A1	COL3A1_rna-NM_205380.2
COL3A1	COL3A1_rna-XM_025152154.1
COL3A1	COL3A1_rna-XM_015289138.2
HOXD9	HOXD9_rna-XM_025152481.1
ACTR3	ACTR3_ENSGALT00000019859.6
ABI2	ABI2_rna-XM_004942662.3
ABI2	ABI2_rna-XM_004942663.3
ABI2	ABI2_rna-XM_015289529.2
MLPH	MLPH_rna-XM_015289170.2
MLPH	MLPH_rna-XM_015289168.2
MLPH	MLPH_rna-XM_015289166.2
MLPH	MLPH_ENSGALT00000006204.6
MLPH	MLPH_rna-XM_015289169.2
MLPH	MLPH_rna-NM_001115080.1
MLPH	MLPH_rna-XM_015289167.2
MLPH	MLPH_rna-XM_015289165.2
ACKR3	ACKR3_rna-XM_015289178.2
DCAF17	DCAF17_rna-XM_025152612.1
DCAF17	DCAF17_rna-XM_015289760.2
DCAF17	DCAF17_rna-XM_422000.6
DCAF17	DCAF17_ENSGALT00000047481.2
DCAF17	DCAF17_rna-XM_015289761.2
HOXD3	HOXD3_rna-XM_428765.6
DLX1	DLX1_ENSGALT00000006647.6
NCKAP5	rna-XM_025152643.1
NCKAP5	NCKAP5_rna-XM_015289933.2
NCKAP5	NCKAP5_rna-XM_015289935.1
NCKAP5	NCKAP5_rna-XM_015289934.1
NCKAP5	NCKAP5_rna-XM_025152644.1
NCKAP5	NCKAP5_rna-XM_025152645.1
NCKAP5	NCKAP5_rna-XM_025152642.1
NCKAP5	NCKAP5_rna-XM_025152641.1
DIP2A	DIP2A_rna-XM_025152470.1
DIP2A	DIP2A_ENSGALT00000088513.2
DIP2A	DIP2A_rna-XM_001234675.5
DIP2A	DIP2A_rna-XM_015289227.2
DIP2A	DIP2A_rna-XM_015289225.2
DIP2A	DIP2A_rna-XM_015289224.2
DIP2A	DIP2A_rna-XM_004942550.3
STEAP3	STEAP3_ENSGALT00000082400.2
STEAP3	STEAP3_rna-XM_025152366.1
ORC2	ORC2_rna-XM_025152182.1
ORC2	ORC2_rna-XM_015289420.2
ORC2	ORC2_rna-NM_001006517.1
UBE2E3	UBE2E3_rna-XM_015289436.2
UBE2E3	UBE2E3_rna-XM_015289437.2
CCDC14	CCDC14_rna-XM_422100.6
CCDC14	CCDC14_rna-XM_015289988.2
CCDC14	CCDC14_rna-XM_004942932.3
CCDC14	CCDC14_rna-XM_025152562.1
CCDC14	CCDC14_rna-XM_004942931.3
DNAJB2	DNAJB2_rna-XM_015290097.2
DNAJB2	DNAJB2_rna-XM_015290094.2
FASTKD2	FASTKD2_rna-XM_421951.6
ERBB4	ERBB4_rna-XM_025152133.1
ERBB4	ERBB4_rna-NM_001030365.1
ERBB4	ERBB4_rna-XM_015289116.2
ERBB4	ERBB4_rna-XM_025152134.1
ERBB4	ERBB4_rna-XM_015289115.2
ERBB4	ERBB4_rna-XM_015289118.2
ERBB4	ERBB4_rna-XM_015289114.2
ERBB4	ERBB4_rna-XM_015289117.2
reg_13940	rna-XM_004942581.3
GYPC	GYPC_rna-NM_001004407.1
CYTIP	CYTIP_rna-XM_025152505.1
CYTIP	CYTIP_rna-XM_426609.5
TFCP2L1	TFCP2L1_rna-XM_422087.6
PDK1	PDK1_ENSGALT00000021613.5
ZNF804A	ZNF804A_rna-XM_421853.6
HSPD1	HSPD1_ENSGALT00000013137.6
reg_13947	ENSGALT00000006088.5
reg_13947	rna-XM_025152392.1
reg_13947	rna-XM_025152393.1
NRP2	NRP2_rna-XM_015289367.2
NRP2	NRP2_rna-XM_015289369.2
NRP2	NRP2_rna-NM_204284.1
NRP2	NRP2_ENSGALT00000075635.2
NRP2	NRP2_rna-XM_015289368.2
NRP2	NRP2_rna-XM_015289370.2
RF02271	RF02271_rna-XM_015289891.2
RF02271	RF02271_rna-XM_015289890.2
RF02271	RF02271_rna-XM_004943007.3
RF02271	LRP1B_ENSGALT00000080533.2
RF02271	RF02271_rna-XM_422146.6
reg_13950	rna-XM_025152455.1
reg_13951	rna-XM_015289669.2
reg_13951	rna-XM_015289671.2
reg_13951	rna-XM_015289667.2
reg_13951	rna-XM_015289668.2
reg_13951	rna-XM_015289670.2
reg_13951	rna-XM_015289672.2
TTLL4	TTLL4_rna-XM_422058.6
reg_13953	ENSGALT00000092411.1
CREB1	CREB1_rna-XM_015289372.2
CREB1	CREB1_rna-XM_015289371.2
LCT	LCT_ENSGALT00000020154.5
LCT	LCT_rna-XM_015289831.2
LCT	LCT_rna-NM_001111346.1
NBEAL1	NBEAL1_rna-XM_004942674.3
NBEAL1	NBEAL1_rna-XM_421964.6
NBEAL1	NBEAL1_rna-XM_004942672.3
NBEAL1	NBEAL1_ENSGALT00000014289.7
NBEAL1	NBEAL1_rna-XM_004942673.3
DNAJC10	DNAJC10_rna-XM_421968.5
DHRS9	DHRS9_rna-XM_004942761.3
DHRS9	DHRS9_rna-XM_422015.5
DDX18	DDX18_rna-XM_422125.6
PJVK	PJVK_rna-XM_426573.6
LYPD1	LYPD1_rna-XM_003641592.4
MREG	MREG_rna-XM_421870.6
MREG	MREG_rna-XM_025152386.1
SP9	SP9_ENSGALT00000069220.2
HSPBAP1	HSPBAP1_rna-XM_015289998.2
HSPBAP1	HSPBAP1_ENSGALT00000019085.6
HSPBAP1	HSPBAP1_rna-XM_015290000.2
HSPBAP1	HSPBAP1_rna-XM_015289997.2
reg_13965	rna-XM_004942920.3
reg_13966	rna-XM_025152442.1
reg_13966	rna-XM_025152441.1
reg_13966	rna-XM_426593.6
reg_13966	rna-XM_004942844.3
ARL5A	ARL5A_rna-XM_015301617.2
ARL5A	ARL5A_rna-XM_015301618.2
PNKD	PNKD_rna-XM_004942880.3
PNKD	PNKD_rna-XM_025152594.1
MFSD6	MFSD6_rna-XM_025152507.1
MFSD6	MFSD6_rna-XM_015289361.2
MFSD6	MFSD6_rna-XM_004942395.3
ALS2	ALS2_rna-XM_015289455.2
ALS2	ALS2_rna-XM_015289451.2
reg_13971	rna-XM_015289969.2
reg_13971	rna-XM_004942953.3
reg_13971	rna-XM_004942951.3
reg_13971	rna-XM_003641624.4
reg_13971	rna-XM_025152698.1
reg_13971	rna-XM_015289968.2
NAB1	NAB1_rna-XM_025152071.1
NAB1	NAB1_rna-XM_015289086.2
HOXD11	HOXD11_rna-NM_204620.1
HOXD11	HOXD11_rna-XM_015289379.2
INSIG2	INSIG2_rna-XM_015289825.2
HOXD8	HOXD8_rna-XM_015289388.2
HOXD8	HOXD8_rna-XM_015289389.2
ICOS	ICOS_ENSGALT00000100400.1
ICOS	ICOS_rna-NM_001100288.1
CYBRD1	CYBRD1_rna-XM_421999.6
TRAK2	TRAK2_rna-XM_025152669.1
TRAK2	TRAK2_rna-XM_025152666.1
TRAK2	TRAK2_rna-XM_025152671.1
TRAK2	TRAK2_rna-XM_015289456.2
TRAK2	TRAK2_rna-XM_025152672.1
DUSP19	DUSP19_ENSGALT00000059236.2
CERS6	CERS6_rna-XM_025152631.1
CERS6	CERS6_rna-XM_025152632.1
CERS6	CERS6_ENSGALT00000017733.4
DTX3L	DTX3L_rna-XM_015289955.2
DTX3L	DTX3L_rna-XM_422114.6
SEMA5B	rna-XM_015289990.2
SEMA5B	rna-XM_015289992.2
SEMA5B	SEMA5B_rna-XM_004942929.3
SEMA5B	rna-XM_015289991.2
reg_13983	ENSGALT00000105419.1
GULP1	rna-XM_004942415.3
GULP1	rna-XM_004942414.3
GULP1	GULP1_rna-XM_004942412.3
DES	DES_rna-XM_015290092.2
SF3B1	SF3B1_rna-XM_421912.6
SF3B1	SF3B1_rna-XM_015289491.2
KLHL41	KLHL41_rna-XM_422010.6
TMEFF2	TMEFF2_ENSGALT00000012579.7
TMEFF2	TMEFF2_rna-XM_015289481.2
TYW5	TYW5_ENSGALT00000013230.5
TYW5	rna-XM_004942597.3
FTCD	FTCD_rna-NM_204903.1
reg_13991	ENSGALT00000053169.2
XRCC5	XRCC5_rna-XM_422072.6
XRCC5	XRCC5_rna-XM_015290041.2
UGT1A1	UGT1A1_rna-XM_015289254.2
ITGA6	ITGA6_rna-XM_015289643.2
ITGA6	ITGA6_rna-XM_015289641.2
ITGA6	ITGA6_rna-NM_205289.1
reg_13995	ENSGALT00000020216.6
PGAP1	PGAP1_ENSGALT00000074404.2
PGAP1	PGAP1_rna-XM_025152511.1
PGAP1	PGAP1_rna-XM_015289490.2
NMI	NMI_rna-XM_025152680.1
NMI	NMI_ENSGALT00000088545.2
HOXD4	HOXD4_ENSGALT00000038691.4
reg_13999	rna-XM_422045.5
reg_13999	rna-XM_015290116.2
DARS	DARS_ENSGALT00000020181.5
HOXD12	HOXD12_ENSGALT00000087671.2
NDUFA10	rna-XM_015289173.2
NDUFA10	NDUFA10_rna-NM_001031247.1
NDUFA10	rna-XM_015289174.2
HAT1	HAT1_ENSGALT00000015508.6
METAP1D	METAP1D_rna-XM_421997.6
METAP1D	METAP1D_ENSGALT00000068912.2
METAP1D	METAP1D_rna-XM_015289772.2
METAP1D	METAP1D_rna-XM_025152616.1
MPP4	MPP4_rna-XM_001233046.4
reg_14006	rna-XM_015290058.2
reg_14006	rna-XM_015290055.2
OSBPL11	OSBPL11_rna-XM_015289957.2
OSBPL11	OSBPL11_rna-XM_015289956.2
MARCO	MARCO_ENSGALT00000037894.4
ADCY5	ADCY5_ENSGALT00000057284.3
AGPS	AGPS_rna-XM_025152377.1
AGPS	AGPS_rna-XM_421987.6
AGPS	AGPS_rna-XM_015289574.2
KLHL23	KLHL23_ENSGALT00000015791.6
ITGAV	ITGAV_rna-NM_205439.1
ITGAV	ITGAV_ENSGALT00000067471.2
TMEM237	TMEM237_ENSGALT00000089719.2
TMEM237	TMEM237_rna-NM_001305144.1
TMEM237	TMEM237_rna-XM_004942616.3
SLC4A3	SLC4A3_rna-XM_025152363.1
SLC4A3	SLC4A3_rna-XM_015289706.2
SLC4A3	SLC4A3_rna-XM_015289705.2
NR4A2	NR4A2_rna-XM_015290202.2
NR4A2	NR4A2_rna-XM_015290203.2
NR4A2	NR4A2_rna-XM_015290201.2
FAM171B	FAM171B_ENSGALT00000004172.6
FAM171B	FAM171B_rna-XM_421851.5
SLC11A1	SLC11A1_rna-XM_015289784.2
SLC11A1	SLC11A1_rna-XM_015289783.2
SLC11A1	SLC11A1_rna-XM_015289782.2
SLC11A1	SLC11A1_rna-NM_204964.1
NUP35	NUP35_ENSGALT00000004236.6
reg_14019	rna-XM_003641574.4
ARPC2	ARPC2_ENSGALT00000018675.6
reg_14021	rna-XM_025152572.1
CYP20A1	CYP20A1_ENSGALT00000080101.2
reg_14023	rna-NM_204483.1_shortIntron
reg_14023	ENSGALT00000081641.3_shortIntron
HOXD10	HOXD10_ENSGALT00000038688.4
ZFAND2B	ZFAND2B_ENSGALT00000077523.3
TMEM163	TMEM163_rna-XM_015289925.2
TMEM163	TMEM163_rna-XM_422132.6
ESYT3	ESYT3_rna-XM_422118.6
ESYT3	ESYT3_ENSGALT00000019750.7
HECW2	HECW2_rna-XM_015289489.2
CTLA4	CTLA4_ENSGALT00000014112.5
ANKZF1	ANKZF1_rna-XM_015290089.2
ANKZF1	ANKZF1_rna-XM_001232759.5
ANKZF1	ANKZF1_rna-XM_015290090.2
ZRANB3	ZRANB3_rna-XM_003641593.4
reg_14032	ENSGALT00000093807.1
GTF3C3	GTF3C3_rna-XM_025152164.1
GTF3C3	GTF3C3_ENSGALT00000065270.2
GTF3C3	GTF3C3_rna-XM_025152163.1
GTF3C3	GTF3C3_rna-XM_025152165.1
ZC3H15	ZC3H15_rna-NM_001006510.1
reg_14035	ENSGALT00000093869.1
reg_14036	rna-XM_025152635.1
WNT10A	WNT10A_ENSGALT00000018526.5
STAM2	STAM2_ENSGALT00000066472.2
SNX4	SNX4_ENSGALT00000019689.6
SNX4	SNX4_rna-XM_004942954.3
reg_14040	ENSGALT00000095395.1
MMADHC	MMADHC_rna-NM_001008477.1
CCNYL1	CCNYL1_rna-XM_015289509.2
RPRM	RPRM_rna-XM_015290169.2
KANSL1L	KANSL1L_rna-XM_015289309.2
KANSL1L	KANSL1L_rna-XM_015289310.2
KANSL1L	KANSL1L_rna-XM_015289308.2
KANSL1L	KANSL1L_rna-XM_015289312.2
KANSL1L	KANSL1L_ENSGALT00000004522.6
CPO	CPO_rna-XM_421950.6
CPO	CPO_ENSGALT00000013870.7
BCS1L	BCS1L_ENSGALT00000089146.2
reg_14048	rna-XM_025152661.1
reg_14049	rna-XM_015290123.2
reg_14049	rna-XM_015290125.2
SCRN3	SCRN3_rna-NM_001257341.1
PSMD14	PSMD14_ENSGALT00000018142.7
TBR1	TBR1_rna-XM_025152446.1
TBR1	TBR1_rna-XM_015289715.2
reg_14053	rna-XM_015289711.2
reg_14053	rna-XM_025152430.1
reg_14053	ENSGALT00000018214.6
PPIL3	PPIL3_ENSGALT00000103811.1
CAVIN2	CAVIN2_rna-XM_421903.5
BARD1	BARD1_ENSGALT00000005512.5
BARD1	BARD1_rna-NM_001031246.1
PARD3B	PARD3B_rna-XM_015289524.2
reg_14058	rna-XM_025152678.1
B3GALT1	B3GALT1_rna-XM_025152636.1
PRLH	PRLH_rna-XM_025152158.1
PRLH	PRLH_rna-NM_001082419.1
C2orf88	C2orf88_rna-XM_015289067.2
ASNSD1	ASNSD1_ENSGALT00000053924.2
reg_14063	rna-XM_025152560.1
LSS	LSS_rna-NM_001006514.2
CD28	CD28_rna-NM_205311.1
CCDC148	CCDC148_ENSGALT00000020503.7
ASIC4	ASIC4_rna-XM_001232416.5
ASIC4	ASIC4_rna-XM_015290115.2
reg_14068	ENSGALT00000092319.1
reg_14068	rna-XM_004942659.3
MYO3B	MYO3B_ENSGALT00000015648.6
reg_14070	rna-XM_004942503.3
PLEKHA3	PLEKHA3_ENSGALT00000033300.5
reg_14072	ENSGALT00000015547.7_shortIntron
reg_14073	ENSGALT00000101086.1
RAMP1	RAMP1_rna-XM_025152394.1
HACD2	HACD2_rna-NM_001012920.3
CTDSP1	CTDSP1_ENSGALT00000045561.4
reg_14077	rna-XM_015289493.2_potentialNMD
CNOT9	CNOT9_ENSGALT00000060961.2
CNOT9	CNOT9_rna-XM_015289800.2
reg_14079	rna-XM_004942724.3
VIL1	VIL1_rna-NM_205442.1
MCM6	MCM6_rna-NM_001006527.2
reg_14082	ENSGALT00000099134.1
DPP10	DPP10_rna-XM_422126.6
DPP10	DPP10_rna-XM_015289941.2
DPP10	DPP10_rna-XM_004942973.3
reg_14084	rna-XM_015289861.2
FAM237A	FAM237A_ENSGALT00000033404.5
reg_14086	rna-XM_015289658.1
RND3	RND3_rna-XM_422158.6
LANCL1	LANCL1_rna-NM_001031245.2
reg_14089	rna-XM_422059.5
FOCAD	FOCAD_rna-XM_015280087.2
FOCAD	FOCAD_rna-XM_015280091.2
reg_14091	ENSGALT00000105947.1
INIP	INIP_rna-NM_001006585.1
reg_14093	rna-XM_004949069.3
reg_14093	rna-XM_004949067.3
reg_14093	rna-XM_004949068.3
reg_14093	ENSGALT00000094184.1
CPLX1	CPLX1_rna-XM_424869.6
MCCCBML	MCCCBML_rna-XM_424967.5
DAPK1	DAPK1_rna-XM_015280320.2
DAPK1	DAPK1_rna-XM_015280319.1
reg_14097	rna-XM_015280495.2
reg_14097	rna-XM_025145068.1
reg_14097	rna-XM_015280497.2
reg_14097	rna-XM_004949342.3
reg_14097	rna-XM_015280494.2
reg_14097	rna-XM_015280498.2
reg_14097	rna-XM_003643039.4
reg_14098	rna-XM_015277485.2
reg_14098	rna-XM_015277483.2
reg_14098	rna-XM_015277482.2
reg_14098	rna-XM_015277484.2
SLC1A3	SLC1A3_rna-XM_425011.5
SPEF2	SPEF2_rna-XM_025144816.1
SPEF2	SPEF2_rna-XM_025144815.1
SPEF2	SPEF2_rna-XM_025144812.1
SPEF2	SPEF2_rna-XM_025144811.1
SPEF2	SPEF2_rna-XM_015277513.2
SPEF2	SPEF2_rna-XM_025144813.1
reg_14101	ENSGALT00000098374.1
reg_14102	rna-XM_025144613.1_potentialFusion
reg_14102	rna-XM_025144614.1
reg_14102	ENSGALT00000025241.6_potentialFusion
reg_14102	rna-XM_025144615.1
reg_14102	rna-XM_025144612.1_potentialFusion
BRT-1	BRT-1_rna-XM_015277260.2
BRT-1	BRT-1_rna-XM_015277261.2
BRT-1	rna-XM_015277264.2
BRT-1	BRT-1_rna-XM_015277262.2
BRT-1	BRT-1_rna-XM_015277263.1
BRT-1	BRT-1_ENSGALT00000091807.1
BRT-1	rna-XM_015277265.1
SPIN1Z	SPIN1Z_rna-XM_025144644.1
SPIN1Z	SPIN1Z_rna-XM_015280240.2
SPIN1Z	SPIN1Z_rna-XM_015280238.2
AP3B1	AP3B1_rna-XM_003642955.4
AP3B1	AP3B1_rna-XM_015277632.2
AP3B1	AP3B1_rna-XM_015277631.2
REEP5	REEP5_ENSGALT00000089219.2
TLN1	TLN1_rna-NM_204523.1
TLN1	TLN1_ENSGALT00000076740.2
TLN1	TLN1_rna-XM_015277231.2
TLN1	TLN1_rna-XM_025144639.1
reg_14108	rna-XM_025144828.1
reg_14108	rna-XM_025144829.1
reg_14108	rna-XM_424495.6
reg_14108	rna-XM_015277430.2
reg_14108	rna-XM_025144831.1
reg_14108	rna-XM_015277431.2
reg_14108	rna-XM_004937078.3
reg_14108	rna-XM_015277428.2
reg_14108	rna-XM_015277429.2
MAST4	MAST4_rna-XM_004937307.3
MAST4	MAST4_rna-XM_015277622.2
MAST4	MAST4_rna-XM_015277624.2
MAST4	MAST4_rna-XM_015277620.2
MAST4	MAST4_rna-XM_015277617.2
MAST4	MAST4_rna-XM_015277623.2
MAST4	MAST4_rna-XM_015277618.2
MAST4	MAST4_rna-XM_015277619.2
MAST4	MAST4_rna-XM_015277621.1
reg_14110	rna-XM_004948995.3
reg_14110	rna-XM_004948996.3
reg_14110	rna-XM_004948994.3
reg_14110	rna-XM_004948997.3
ANKRA2	ANKRA2_ENSGALT00000035832.4
C9orf3	rna-XM_004949224.3
C9orf3	C9orf3_rna-XM_025145257.1
C9orf3	C9orf3_rna-XM_025145256.1
C9orf3	rna-XM_004949225.3
C9orf3	C9orf3_rna-XM_025145254.1
RUSC2	RUSC2_rna-XM_004937132.3
RUSC2	RUSC2_rna-XM_015277478.2
RUSC2	RUSC2_rna-XM_004937131.3
reg_14114	ENSGALT00000044387.3
SLC49A3	SLC49A3_ENSGALT00000037834.4
SLC49A3	SLC49A3_rna-XM_025144999.1
SNX24	SNX24_rna-XM_025144704.1
SNX24	SNX24_rna-XM_015280787.2
SNX24	SNX24_rna-XM_015280788.2
SNX24	SNX24_ENSGALT00000029784.4
ALDOB	ALDOB_ENSGALT00000086136.2
ELP1	ELP1_rna-XM_001231707.5
PIAS2	PIAS2_rna-XM_015277280.2
PIAS2	PIAS2_rna-NM_001030626.1
PIAS2	PIAS2_rna-XM_015277284.2
PIAS2	PIAS2_rna-XM_015277281.2
LHFPL2	LHFPL2_ENSGALT00000007061.6
NUDT2	NUDT2_ENSGALT00000107204.1
TRIM14	TRIM14_rna-NM_001031431.1
SPINK4	SPINK4_rna-XM_015280700.1
HABP4	HABP4_rna-NM_204705.1
HABP4	HABP4_ENSGALT00000089448.2
HABP4	HABP4_rna-XM_015280241.2
CNTFR	CNTFR_rna-XM_015277243.2
CNTFR	CNTFR_rna-XM_015277246.2
CNTFR	CNTFR_ENSGALT00000103464.1
SKOR2	SKOR2_rna-XM_015277410.1
TMEM38B	TMEM38B_rna-XM_015280517.2
TMEM38B	TMEM38B_rna-XM_424887.5
TMEM38B	TMEM38B_rna-XM_015280518.2
TJP2	TJP2_ENSGALT00000053006.2
TJP2	TJP2_rna-XM_025144668.1
TJP2	TJP2_rna-XM_015280243.2
TJP2	TJP2_rna-XM_015280244.2
reg_14129	rna-XM_004937130.3
reg_14129	rna-XM_025144901.1
reg_14129	ENSGALT00000092970.1
ZNF462	ZNF462_ENSGALT00000024915.6
reg_14131	rna-XM_413980.6
CNTLN	CNTLN_rna-XM_015280215.2
CNTLN	CNTLN_rna-XM_025144986.1
CNTLN	CNTLN_rna-XM_025144985.1
CNTLN	CNTLN_rna-XM_025144984.1
reg_14133	rna-XM_025145007.1
FBXO4	FBXO4_rna-XM_429141.6
FBXO4	FBXO4_ENSGALT00000070243.2
SREK1	SREK1_rna-XM_025144808.1
SREK1	SREK1_rna-XM_004937292.3
reg_14136	rna-XM_025145163.1
reg_14137	rna-XM_003642962.4
reg_14138	rna-XM_015280322.2
DNAI1	DNAI1_ENSGALT00000099450.1
DNAI1	DNAI1_rna-XM_015277448.2
DNAI1	DNAI1_rna-XM_003642965.4
FAM169A	FAM169A_rna-XM_015277650.2
FAM169A	FAM169A_rna-XM_429149.6
reg_14141	rna-XM_004949525.3
reg_14141	rna-XM_004949524.3
NUDT12	NUDT12_rna-XM_001231286.5
RIT2	RIT2_rna-XM_001233996.5
reg_14144	rna-XM_004949631.3
reg_14144	rna-XM_004949630.3
reg_14144	rna-XM_015280686.2
reg_14144	rna-XM_424966.6
ERCC6L2	ERCC6L2_rna-XM_015280385.2
ERCC6L2	ERCC6L2_rna-XM_025144891.1
ERCC6L2	ERCC6L2_rna-XM_015280384.2
ERCC6L2	ERCC6L2_rna-XM_015280383.2
GIN1	GIN1_rna-XM_004949304.3
reg_14147	rna-XM_025145040.1
MCTP1	MCTP1_ENSGALT00000103892.1
reg_14149	rna-XM_004937174.3
DYM	DYM_rna-XM_015277288.2
DYM	DYM_rna-NM_001031398.1
reg_14151	rna-XM_004949307.3
reg_14151	rna-XM_003643045.4
CARTPT	CARTPT_rna-XM_003643097.4
FST	rna-NM_205200.1
FST	rna-XM_015277250.2
reg_14154	rna-XM_424797.6
reg_14154	rna-XM_025145259.1
reg_14154	ENSGALT00000024127.6
SERINC5	SERINC5_rna-XM_424762.6
SERINC5	SERINC5_rna-XM_004937316.3
SERINC5	SERINC5_rna-XM_025144915.1
EPB41L4A	EPB41L4A_rna-XM_015280452.2
EPB41L4A	EPB41L4A_rna-XM_004949288.3
EPB41L4A	rna-XM_413976.6
EPB41L4A	EPB41L4A_rna-XM_004949289.3
EPB41L4A	EPB41L4A_rna-XM_004949290.3
EPB41L4A	EPB41L4A_rna-XM_015280451.2
reg_14157	rna-XM_004937262.3
reg_14157	rna-XM_001234009.5
NLN	NLN_rna-XM_004937286.3
NLN	NLN_rna-XM_004937288.3
NLN	NLN_ENSGALT00000023822.5
reg_14159	ENSGALT00000095940.1
reg_14160	rna-XM_001233301.5
reg_14161	rna-XM_424863.6
PAX5	PAX5_rna-XM_025144634.1
PAX5	rna-XM_025144635.1
PAX5	PAX5_ENSGALT00000047700.2
PAX5	rna-XM_015280784.2
LRRC2	LRRC2_rna-XM_423865.6
FUT10	FUT10_ENSGALT00000024840.6
ELL2	ELL2_rna-XM_025144981.1
ELL2	ELL2_rna-XM_424711.5
ELL2	ELL2_rna-XM_015280540.2
ELL2	ELL2_rna-XM_004949382.3
UNC13B	UNC13B_rna-XM_025144845.1
UNC13B	UNC13B_rna-XM_025144847.1
UNC13B	UNC13B_rna-XM_004937123.3
